,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.405 / 1.485 /  9,1.494 / 1.611 /  9,1.442 / 1.442 /  9,1.126 / 1.399 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.401 / 1.423 /  9,1.133 / 1.226 /  9,1.567 / 1.823 /  9,1.255 / 1.255 /  9,2.138 / 2.463 /  9
3,1-3,1.385 / 1.385 /  9,1.587 / 1.587 /  9,1.754 / 1.988 /  9,1.385 / 1.385 /  9,1.754 / 1.988 /  9
4,1-4,1.000 / 1.000 /  9,1.124 / 1.124 /  9,1.669 / 1.669 /  9,1.000 / 1.000 /  9,0.974 / 0.974 /  9
5,2-0,1.576 / 1.576 /  8,1.576 / 1.576 /  5,1.475 / 1.811 / 10,1.576 / 1.576 /  8,1.576 / 1.576 /  6
6,2-1,1.906 / 1.931 /  7,1.907 / 1.931 /  3,1.611 / 1.642 / 10,1.896 / 1.896 /  7,1.961 / 2.414 /  8
7,2-2,0.952 / 0.952 / 10,0.952 / 0.952 /  9,0.952 / 0.952 /  7,0.952 / 0.952 /  6,0.952 / 0.952 /  6
8,2-3,0.931 / 1.185 /  7,0.888 / 0.888 /  9,1.827 / 2.043 /  8,1.698 / 1.698 / 10,1.719 / 1.884 /  9
9,2-4,1.442 / 1.775 /  7,0.996 / 1.255 /  7,2.042 / 2.514 /  8,2.402 / 2.648 /  8,2.308 / 2.648 /  8
10,2-5,0.890 / 0.890 /  6,0.890 / 0.890 / 12,1.451 / 1.511 /  8,0.890 / 0.890 /  6,0.890 / 0.890 /  7
11,2-6,1.146 / 1.146 /  7,1.181 / 1.321 /  8,2.299 / 2.299 /  9,2.192 / 2.192 /  8,2.221 / 2.430 /  8
12,2-7,1.265 / 1.265 /  5,1.145 / 1.722 /  8,1.292 / 1.468 /  8,1.040 / 1.172 /  7,1.956 / 2.069 /  8
13,2-8,0.763 / 0.930 /  7,0.952 / 1.041 /  5,0.771 / 1.051 /  9,0.969 / 1.246 /  8,0.968 / 1.122 /  5
14,2-9,1.096 / 1.096 /  6,0.705 / 0.705 /  7,1.607 / 1.680 /  8,1.850 / 2.106 /  5,1.850 / 2.106 / 10
