,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.950 / 2.008 /  9,1.000 / 1.000 /  9,1.154 / 2.291 /  9
1,1-1,1.225 / 1.405 /  9,1.045 / 1.405 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,1.028 / 1.248 /  9,1.040 / 1.046 /  9,1.000 / 1.000 /  9,0.753 / 1.276 /  9
4,1-4,1.000 / 1.000 /  9,1.112 / 1.112 /  9,1.112 / 1.112 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,2-0,0.898 / 0.898 /  7,1.050 / 1.958 /  7,1.381 / 1.919 /  5,1.044 / 1.919 /  7,0.898 / 0.898 /  4
6,2-1,0.859 / 0.931 /  6,0.787 / 0.791 /  8,0.890 / 0.947 /  7,0.807 / 0.931 /  7,0.832 / 0.947 /  8
7,2-2,1.150 / 1.150 /  8,1.150 / 1.150 / 11,1.381 / 1.624 /  9,1.133 / 1.150 / 10,1.183 / 1.379 /  7
8,2-3,1.083 / 1.083 /  7,1.138 / 1.412 /  6,0.912 / 0.912 /  7,1.118 / 1.357 /  8,0.912 / 0.912 /  5
9,2-4,0.893 / 0.893 /  7,0.893 / 0.893 /  5,1.294 / 1.294 / 11,0.893 / 0.893 /  7,1.827 / 2.118 /  9
10,2-5,0.909 / 0.909 /  5,0.988 / 0.988 /  8,0.980 / 0.988 / 10,0.980 / 0.988 / 10,1.216 / 1.216 /  6
11,2-6,1.844 / 1.844 /  7,1.896 / 2.209 /  7,1.183 / 1.844 /  7,1.844 / 1.844 /  9,0.992 / 1.320 / 10
12,2-7,1.055 / 1.270 /  8,1.024 / 1.024 /  6,1.035 / 1.068 /  8,1.061 / 1.270 /  9,1.056 / 1.270 / 12
13,2-8,0.835 / 0.892 /  5,0.830 / 0.892 /  8,0.893 / 1.182 /  5,0.929 / 1.182 /  4,0.924 / 0.934 /  8
14,2-9,1.534 / 1.556 /  9,1.556 / 1.556 /  6,1.511 / 1.832 /  6,1.556 / 1.556 /  5,1.451 / 1.994 /  8
