,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.995 / 0.995 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.384 / 1.655 /  9
1,1-1,1.000 / 1.000 /  9,1.111 / 1.111 /  9,2186.245 / 4370.281 / 13434,1.000 / 1.000 /  9,1.267 / 1.267 /  9
2,1-2,1.000 / 1.000 /  9,1.227 / 1.345 /  9,1134.347 / 2267.482 /  2,1.061 / 1.552 /  9,1.046 / 1.417 /  9
3,1-3,1.036 / 1.324 /  9,1.296 / 1.584 /  9,-1.000 / -1.000 /  0,1.313 / 1.617 /  9,1.164 / 1.492 /  9
4,1-4,1.000 / 1.000 /  9,1.109 / 1.326 /  9,1.060 / 1.237 /  9,1.129 / 1.129 /  9,1.036 / 1.326 /  9
5,2-0,0.898 / 0.898 /  6,0.898 / 0.898 /  4,-1.000 / -1.000 /  0,0.898 / 0.898 /  6,0.898 / 0.898 /  8
6,2-1,1.041 / 1.041 /  3,1.041 / 1.041 /  6,-1.000 / -1.000 /  0,1.041 / 1.041 /  7,1.041 / 1.041 /  7
7,2-2,1.016 / 1.016 /  6,1.273 / 1.273 /  7,-1.000 / -1.000 /  0,1.016 / 1.016 /  9,0.922 / 1.147 /  9
8,2-3,0.923 / 1.145 /  8,1.148 / 1.362 / 12,-1.000 / -1.000 /  0,1.099 / 1.099 /  6,0.962 / 1.145 /  6
9,2-4,0.888 / 0.888 /  3,0.888 / 0.888 /  7,-1.000 / -1.000 /  0,0.888 / 0.888 /  4,0.888 / 0.888 /  6
10,2-5,1.398 / 1.438 /  9,1.386 / 1.438 /  6,-1.000 / -1.000 /  0,1.392 / 1.488 /  7,1.390 / 1.488 /  8
11,2-6,0.924 / 0.924 /  6,0.924 / 0.924 /  8,-1.000 / -1.000 /  0,0.924 / 0.924 /  5,0.936 / 1.129 /  9
12,2-7,1.348 / 1.348 /  6,1.348 / 1.348 /  7,-1.000 / -1.000 /  0,1.348 / 1.348 /  3,1.383 / 1.749 /  8
13,2-8,0.894 / 0.894 / 10,0.894 / 0.894 /  6,-1.000 / -1.000 /  0,0.894 / 0.894 /  8,0.894 / 0.894 /  9
14,2-9,1.146 / 1.362 /  5,0.959 / 1.568 / 10,1.078 / 1.501 /  7,1.092 / 1.092 /  7,1.254 / 1.362 /  5
