,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  2,1.026 / 1.279 /  2,0.942 / 1.279 /  3,0.986 / 0.986 /  2,1.487 / 1.736 /  3
1,1-1,1.634 / 1.913 /  2,1.731 / 1.921 /  2,1.468 / 1.542 /  3,1.355 / 1.355 /  2,1.355 / 1.355 /  2
2,1-2,2594.265 / 5187.592 / 12224,2594.176 / 5187.555 / 12223,2305.847 / 4611.015 / 10866,2305.951 / 4610.987 / 10867,2305.951 / 4610.987 / 10867
3,1-3,1.000 / 1.000 /  2,536.031 / 1605.813 /  3,1.359 / 1.798 /  3,1.113 / 1.338 /  3,1.000 / 1.000 /  3
4,1-4,1.000 / 1.000 /  1,1.584 / 1.889 /  2,1.566 / 1.625 /  2,1.140 / 1.279 /  2,1.000 / 1.000 /  2
5,2-0,0.952 / 0.952 /  1,440.740 / 1360.849 /  4,827.504 / 1440.963 /  3,0.952 / 0.952 /  1,0.952 / 0.952 /  2
6,2-1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.011 / 1.011 /  1,-1.000 / -1.000 /  0
7,2-2,1.451 / 1.451 /  1,1.784 / 2.116 /  2,1.564 / 1.678 /  2,1.473 / 1.473 /  1,1.743 / 1.743 /  1
8,2-3,-1.000 / -1.000 /  0,1.141 / 1.141 /  1,1.443 / 1.785 /  3,1.340 / 1.340 /  2,1.340 / 1.340 /  2
9,2-4,-1.000 / -1.000 /  0,0.909 / 0.909 /  1,0.909 / 0.909 /  1,-1.000 / -1.000 /  0,0.909 / 0.909 /  2
10,2-5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.909 / 0.909 /  1,0.909 / 0.909 /  1,1.202 / 1.202 /  1
11,2-6,-1.000 / -1.000 /  0,1.079 / 1.079 /  1,1.079 / 1.079 /  1,1.349 / 1.349 /  1,1.169 / 1.349 /  3
12,2-7,-1.000 / -1.000 /  0,0.894 / 0.894 /  1,0.894 / 0.894 /  1,0.894 / 0.894 /  1,0.999 / 0.999 /  1
13,2-8,-1.000 / -1.000 /  0,1.497 / 1.497 /  1,1.649 / 1.801 /  2,1.660 / 1.660 /  2,1.659 / 1.659 /  1
14,2-9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.413 / 1.413 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
