,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.050 / 1.448 /  9,1.863 / 2.139 /  9,1.083 / 1.372 /  9,1.471 / 1.471 /  9
1,1-1,1.141 / 1.141 /  9,1.148 / 1.527 /  9,0.918 / 1.346 /  9,1.508 / 1.508 /  9,0.893 / 1.513 /  9
2,1-2,1.000 / 1.000 /  9,1.465 / 1.607 /  9,1.176 / 1.183 /  9,0.963 / 1.001 /  9,1.000 / 1.000 /  9
3,1-3,1.166 / 1.712 /  9,1.129 / 1.386 /  9,1.122 / 1.395 /  9,1.393 / 2.167 /  9,1.790 / 2.087 /  9
4,1-4,1.000 / 1.000 /  9,1.327 / 1.345 /  9,1.389 / 1.637 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,2-0,1.008 / 1.402 /  9,1.079 / 1.293 /  9,0.966 / 1.309 /  7,0.909 / 0.909 /  8,1.674 / 2.355 /  9
6,2-1,1.003 / 1.396 /  7,0.936 / 1.575 / 10,0.740 / 0.740 /  7,0.740 / 0.740 /  6,0.813 / 1.037 /  8
7,2-2,0.942 / 1.162 /  9,1.103 / 1.263 /  7,0.921 / 1.162 /  9,0.978 / 1.313 /  7,0.910 / 1.025 /  7
8,2-3,0.967 / 1.199 /  7,1.249 / 1.587 /  5,0.898 / 0.898 /  6,1.008 / 1.506 /  8,1.043 / 1.766 /  8
9,2-4,1.226 / 1.480 /  9,0.952 / 0.952 /  7,0.952 / 0.952 /  7,1.763 / 1.763 /  6,0.952 / 0.952 / 10
10,2-5,1.531 / 1.575 /  8,1.536 / 1.575 /  9,1.517 / 1.517 /  5,1.523 / 1.575 /  9,1.517 / 1.517 /  7
11,2-6,0.968 / 1.121 /  6,0.962 / 1.119 /  8,1.143 / 1.558 /  6,1.009 / 1.414 / 10,0.998 / 1.367 / 12
12,2-7,1.165 / 1.426 /  9,1.113 / 1.426 /  8,0.993 / 0.993 /  8,1.108 / 1.327 /  8,1.119 / 1.327 /  7
13,2-8,0.918 / 0.918 /  5,0.918 / 0.918 /  7,0.918 / 0.918 /  7,0.918 / 0.918 /  8,0.918 / 0.918 / 10
14,2-9,1.134 / 1.134 /  6,1.134 / 1.134 /  6,1.867 / 1.997 /  8,1.198 / 1.254 /  7,1.177 / 1.295 /  9
