,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.220 / 1.397 /  9,1.531 / 1.955 /  9,1.247 / 1.353 /  9,1.000 / 1.000 /  9
1,1-1,0.831 / 1.000 /  9,0.863 / 1.284 /  9,0.863 / 1.284 /  9,0.862 / 1.277 /  9,0.885 / 1.486 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.385 / 1.685 /  9,1.000 / 1.000 /  9
3,1-3,1.067 / 1.301 /  9,1.006 / 1.243 /  9,1.022 / 1.239 /  9,1.132 / 1.592 /  9,1.337 / 1.337 /  9
4,1-4,1.494 / 1.494 /  9,1.494 / 1.494 /  9,1.494 / 1.494 /  9,1.905 / 2.225 /  9,1.494 / 1.494 /  9
5,2-0,1.303 / 1.305 /  8,1.316 / 1.334 /  9,1.302 / 1.305 /  7,1.930 / 2.270 /  7,1.302 / 1.302 /  1
6,2-1,1.078 / 1.101 /  8,1.072 / 1.072 /  5,1.146 / 1.367 /  4,1.322 / 1.370 / 10,1.099 / 1.172 /  8
7,2-2,0.890 / 1.168 /  6,0.895 / 1.138 /  5,0.972 / 1.121 /  4,1.008 / 1.008 /  7,0.866 / 1.121 /  9
8,2-3,0.952 / 0.952 /  6,0.894 / 0.894 /  8,0.971 / 1.509 /  8,1.077 / 1.414 /  9,1.330 / 1.657 /  7
9,2-4,0.667 / 0.667 / 10,0.846 / 1.266 /  5,0.716 / 0.962 /  6,0.904 / 0.904 /  7,0.867 / 1.266 /  6
10,2-5,2.007 / 2.086 /  7,2.000 / 2.086 /  7,1.961 / 2.039 /  7,0.894 / 0.894 /  4,1.976 / 2.086 /  8
11,2-6,1.060 / 1.082 /  9,1.086 / 1.108 /  7,1.082 / 1.082 /  6,1.050 / 1.050 /  8,1.037 / 1.082 /  9
12,2-7,0.958 / 1.188 /  9,0.839 / 0.839 /  6,0.839 / 0.839 /  5,0.977 / 1.561 /  8,1.277 / 1.480 /  7
13,2-8,1.596 / 1.751 /  9,1.232 / 1.232 /  7,1.232 / 1.232 /  7,0.877 / 0.877 /  8,1.302 / 1.551 /  9
14,2-9,1.731 / 1.731 / 10,1.731 / 1.731 /  9,1.805 / 2.066 /  9,1.572 / 1.872 /  7,1.731 / 1.731 /  9
