,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.669 / 2.191 /  9
1,1-1,1.000 / 1.000 /  9,1.166 / 1.194 /  9,1.017 / 1.242 /  9,1.018 / 1.215 /  9,1.207 / 1.467 /  9
2,1-2,1.093 / 1.421 /  9,1.165 / 1.555 /  9,1.076 / 1.256 /  9,1.000 / 1.000 /  9,1.187 / 1.421 /  9
3,1-3,1.646 / 1.713 /  9,1.739 / 1.782 /  9,1.811 / 2.046 /  9,1.713 / 1.713 /  9,1.579 / 1.713 /  9
4,1-4,1.065 / 1.291 /  9,1.057 / 1.339 /  9,1.118 / 1.349 /  9,1.000 / 1.000 /  9,1.199 / 1.199 /  9
5,2-0,0.894 / 0.894 /  5,1.509 / 1.509 /  6,1.172 / 1.172 / 10,0.894 / 0.894 /  9,1.608 / 1.608 /  6
6,2-1,0.929 / 0.929 /  5,0.929 / 0.929 /  8,0.929 / 0.929 /  5,0.929 / 0.929 /  6,0.929 / 0.929 /  6
7,2-2,0.889 / 0.889 /  7,1.010 / 1.010 /  8,1.281 / 1.526 /  9,0.889 / 0.889 /  9,0.834 / 0.834 /  7
8,2-3,0.788 / 0.788 /  8,0.805 / 0.937 /  7,0.870 / 0.937 /  7,0.788 / 0.788 /  9,1.360 / 1.703 /  6
9,2-4,1.063 / 1.080 /  6,0.757 / 0.757 /  7,0.757 / 0.757 /  8,1.130 / 1.243 /  7,1.445 / 1.814 /  8
10,2-5,0.762 / 0.762 /  8,1.064 / 1.064 /  6,0.837 / 1.064 /  4,0.762 / 0.762 /  5,1.254 / 2.514 / 10
11,2-6,0.940 / 0.940 / 10,1.168 / 1.199 /  6,1.343 / 1.343 /  6,1.092 / 1.092 /  6,0.940 / 0.940 /  6
12,2-7,0.889 / 0.889 / 11,1.241 / 1.241 /  7,1.130 / 1.652 /  9,0.889 / 0.889 /  7,1.849 / 2.489 /  5
13,2-8,0.930 / 1.017 /  9,1.073 / 1.073 /  8,0.913 / 0.913 /  7,0.885 / 0.885 /  8,1.029 / 1.097 /  9
14,2-9,0.888 / 0.888 /  5,0.962 / 1.219 /  9,0.987 / 1.219 /  6,0.888 / 0.888 /  6,0.888 / 0.888 /  6
