,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.944 / 1.722 /  9,0.944 / 1.722 /  9,1.534 / 1.534 /  9,1.411 / 1.411 /  9
1,1-1,1.036 / 1.323 /  9,1.254 / 1.416 /  9,1.158 / 1.416 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.372 / 1.673 /  9,1.268 / 1.386 /  9,1.000 / 1.000 /  9,0.950 / 0.950 /  9
3,1-3,1.135 / 1.202 /  9,1.070 / 1.402 /  9,1.025 / 1.227 /  9,1.269 / 1.604 /  9,1.000 / 1.000 /  9
4,1-4,1.000 / 1.000 /  9,1.234 / 1.290 /  9,1.238 / 1.290 /  9,1.306 / 1.306 /  9,1.104 / 1.104 /  9
5,2-0,1.055 / 1.055 /  6,0.893 / 0.893 /  7,0.893 / 0.893 /  7,1.619 / 1.619 /  5,1.490 / 1.490 / 10
6,2-1,0.941 / 0.941 /  6,0.991 / 1.344 /  8,0.941 / 0.941 /  5,0.941 / 0.941 /  9,0.941 / 0.941 /  8
7,2-2,1.170 / 1.246 /  9,1.148 / 1.148 /  8,1.148 / 1.148 /  8,1.233 / 1.301 /  9,1.204 / 1.485 /  6
8,2-3,1.482 / 1.688 /  8,1.231 / 1.231 /  6,1.296 / 1.944 / 11,1.453 / 1.453 /  7,0.898 / 0.898 /  9
9,2-4,1.245 / 1.323 /  5,0.930 / 0.930 /  8,0.930 / 0.930 /  4,1.323 / 1.323 /  6,1.176 / 1.323 /  8
10,2-5,1.930 / 1.982 / 10,0.952 / 0.952 /  4,0.952 / 0.952 /  8,1.925 / 1.982 /  8,1.917 / 1.917 /  6
11,2-6,0.963 / 1.198 /  7,0.960 / 0.966 /  7,0.966 / 0.966 /  7,0.924 / 0.924 / 11,0.688 / 0.688 /  9
12,2-7,0.929 / 0.929 /  5,1.018 / 1.018 /  6,1.064 / 1.247 /  5,0.975 / 1.247 /  7,0.929 / 0.929 /  7
13,2-8,0.919 / 0.919 /  8,1.156 / 1.400 /  9,1.216 / 1.475 /  3,0.975 / 1.308 /  7,0.919 / 0.919 /  8
14,2-9,1.512 / 1.512 /  8,1.148 / 1.408 /  6,1.090 / 1.152 /  6,1.512 / 1.512 /  6,1.478 / 1.512 /  6
