,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.129 / 1.508 /  9,1.285 / 1.472 /  9,1.120 / 1.473 /  9,1.199 / 1.380 /  9,-1.000 / -1.000 /  0
1,1-1,1.447 / 1.883 /  9,1.481 / 1.702 /  9,1.588 / 1.840 /  9,1.381 / 1.601 /  9,1.487 / 1.487 /  1
2,1-2,1.035 / 1.313 /  9,1.257 / 1.501 /  9,1.882 / 2.204 /  9,1.035 / 1.313 /  9,-1.000 / -1.000 /  0
3,1-3,0.889 / 1.000 /  9,0.920 / 1.280 /  9,1.553 / 1.607 /  9,0.914 / 1.228 /  9,-1.000 / -1.000 /  0
4,1-4,1.383 / 1.645 /  9,1.416 / 1.645 /  9,1.621 / 1.850 /  9,1.383 / 1.645 /  9,1195.230 / 2388.412 /  2
5,2-0,1.246 / 2.435 / 10,0.940 / 1.229 / 10,0.908 / 0.908 /  9,1.172 / 2.435 /  7,-1.000 / -1.000 /  0
6,2-1,1.147 / 1.147 /  5,1.174 / 1.392 /  9,1.147 / 1.147 /  7,1.195 / 1.292 /  6,839.920 / 1486.054 /  9
7,2-2,1.355 / 1.448 /  6,1.377 / 1.538 /  5,1.373 / 1.660 /  9,1.337 / 1.337 /  3,1653.281 / 2228.959 /  5
8,2-3,0.898 / 0.898 /  8,0.898 / 0.898 /  5,0.937 / 1.281 / 10,0.898 / 0.898 / 10,0.898 / 0.898 /  1
9,2-4,0.891 / 0.891 /  4,0.891 / 0.891 / 11,0.930 / 1.240 /  9,0.891 / 0.891 /  6,2430.627 / 4860.001 / 13933
10,2-5,0.890 / 0.890 /  4,0.977 / 0.977 /  9,1.102 / 1.102 /  6,0.886 / 0.886 /  5,-1.000 / -1.000 /  0
11,2-6,0.929 / 0.929 /  7,1.055 / 1.307 /  6,0.929 / 0.929 /  7,1.026 / 1.329 /  8,-1.000 / -1.000 /  0
12,2-7,0.965 / 1.148 /  7,1.085 / 1.085 /  6,0.922 / 0.922 /  8,1.151 / 1.596 /  4,-1.000 / -1.000 /  0
13,2-8,1.856 / 1.856 /  4,1.856 / 1.856 /  6,1.863 / 1.929 / 10,1.856 / 1.856 /  6,-1.000 / -1.000 /  0
14,2-9,0.996 / 1.290 / 11,0.955 / 1.290 /  6,0.983 / 1.267 /  8,1.018 / 1.290 /  6,-1.000 / -1.000 /  0
