,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.297 / 1.369 /  9,1.261 / 1.818 /  9,1.000 / 1.000 /  9,1.206 / 1.206 /  9
1,1-1,1.148 / 1.342 /  9,1.690 / 1.775 /  9,1.197 / 1.816 /  9,1.166 / 1.252 /  9,1.163 / 1.252 /  9
2,1-2,1.000 / 1.000 /  9,1.840 / 2.187 /  9,1.865 / 2.011 /  9,1.052 / 1.155 /  9,1.035 / 1.155 /  9
3,1-3,1.000 / 1.000 /  9,1.002 / 1.019 /  9,22.855 / 192.044 /  9,1.000 / 1.000 /  9,1.455 / 1.490 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.041 / 1.368 /  9,1.068 / 1.305 /  9,1.102 / 1.305 /  9
5,2-0,1.456 / 1.456 /  6,0.637 / 0.637 / 10,34.673 / 238.894 /  7,1.460 / 1.483 /  7,1.136 / 1.403 /  8
6,2-1,0.853 / 0.853 / 10,0.853 / 0.853 /  7,0.935 / 1.261 /  5,0.870 / 0.932 /  9,0.853 / 0.853 /  6
7,2-2,1.460 / 1.460 /  7,0.769 / 0.899 /  8,24.027 / 117.579 /  5,1.462 / 1.475 /  9,1.103 / 1.116 /  6
8,2-3,0.930 / 0.930 /  5,1.609 / 1.609 /  8,2.027 / 2.145 /  6,0.930 / 0.930 /  8,0.930 / 0.930 /  9
9,2-4,0.992 / 1.302 /  7,0.940 / 0.940 / 10,1.452 / 1.688 / 10,0.940 / 0.940 /  9,1.135 / 1.135 /  7
10,2-5,1.396 / 1.396 /  4,0.889 / 0.889 /  9,0.889 / 0.889 /  4,1.396 / 1.396 /  6,1.396 / 1.396 /  5
11,2-6,0.889 / 0.889 / 10,0.889 / 0.889 /  7,1.382 / 1.595 /  7,0.889 / 0.889 /  7,1.072 / 1.072 /  7
12,2-7,1.130 / 1.130 /  9,0.890 / 0.890 /  6,1.130 / 1.130 /  6,1.130 / 1.130 /  8,1.130 / 1.130 / 10
13,2-8,0.908 / 0.908 /  6,1.069 / 1.231 /  6,0.908 / 0.908 /  6,0.989 / 1.231 /  8,0.908 / 0.908 /  6
14,2-9,0.894 / 0.894 /  6,1.690 / 1.690 /  8,1.374 / 1.374 /  7,0.894 / 0.894 /  8,0.894 / 0.894 / 10
