,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.298 / 1.681 / 99 / 99,1.379 / 1.796 / 99 / 99,1.407 / 1.826 / 99 / 99,1.372 / 1.796 / 99 / 99
1,1-1,1.133 / 1.133 / 99 / 99,1.179 / 1.272 / 99 / 99,1.410 / 1.677 / 99 / 99,1.133 / 1.133 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,2.138 / 2.566 / 99 / 99,2.200 / 2.611 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.672 / 1.930 / 99 / 99,1.620 / 1.979 / 99 / 99,2.008 / 2.211 / 99 / 99,1.631 / 1.930 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.325 / 1.326 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,2-0,1.157 / 1.537 / 61 / 61,1.109 / 1.613 / 53 / 53,1.189 / 1.649 / 57 / 57,0.969 / 1.462 / 77 / 77
6,2-1,2.097 / 2.370 / 67 / 67,0.930 / 0.930 / 61 / 61,1.590 / 1.698 / 27 / 27,2.098 / 2.370 / 57 / 57
7,2-2,0.998 / 1.282 / 57 / 57,0.947 / 1.282 / 38 / 38,0.951 / 1.256 / 35 / 35,1.117 / 1.650 / 36 / 36
8,2-3,1.748 / 2.239 / 50 / 50,1.142 / 1.572 / 55 / 55,1.100 / 1.492 / 47 / 47,1.619 / 2.239 / 34 / 34
9,2-4,0.893 / 0.893 / 62 / 62,1.008 / 1.008 / 54 / 54,1.020 / 1.038 / 57 / 57,1.008 / 1.008 / 57 / 57
10,2-5,1.063 / 1.336 / 62 / 62,1.093 / 1.361 / 38 / 38,1.146 / 1.364 / 67 / 67,1.087 / 1.306 / 31 / 31
11,2-6,1.056 / 1.244 / 60 / 60,1.429 / 1.610 / 60 / 60,0.900 / 1.067 / 65 / 65,1.137 / 1.425 / 14 / 14
12,2-7,2.124 / 2.124 / 43 / 43,2.206 / 2.453 / 58 / 58,1.106 / 1.106 / 15 / 15,1.106 / 1.106 / 56 / 56
13,2-8,1.726 / 1.995 / 36 / 36,1.752 / 1.995 / 65 / 65,0.960 / 1.172 / 47 / 47,1.030 / 1.303 / 49 / 49
14,2-9,1.843 / 2.152 / 40 / 40,1.805 / 2.152 / 27 / 27,0.974 / 1.265 / 29 / 29,1.117 / 1.480 / 45 / 45
