,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.965 / 2.463 /  9,1.785 / 2.073 /  9,2.028 / 2.463 /  9,1.929 / 2.073 /  9,1.929 / 2.073 /  9
1,1-1,1.000 / 1.000 /  9,1.671 / 2.374 /  9,2.170 / 2.374 /  9,2.045 / 2.374 /  9,2.023 / 2.374 /  9
2,1-2,2.332 / 2.684 /  9,2.086 / 2.304 /  9,2.191 / 2.684 /  9,2.205 / 2.304 /  9,2.146 / 2.304 /  8
3,1-3,1.287 / 1.288 /  9,1.693 / 2.017 /  9,1.349 / 1.830 /  9,1.224 / 1.288 /  9,1.337 / 2.017 /  9
4,1-4,1.777 / 1.779 /  9,1.726 / 1.779 /  9,1.779 / 2.167 /  9,1.797 / 1.863 /  9,1.777 / 1.863 /  9
5,2-0,0.611 / 0.611 /  6,0.697 / 1.082 / 11,0.670 / 1.082 /  8,0.690 / 1.082 /  6,0.691 / 1.082 /  9
6,2-1,1.053 / 1.116 /  4,1.141 / 1.254 /  7,1.095 / 1.133 /  8,1.117 / 1.355 /  7,1.093 / 1.133 /  5
7,2-2,2.076 / 2.254 /  7,2.096 / 2.254 /  6,2.164 / 2.895 /  9,2.122 / 2.236 /  5,2.057 / 2.139 /  9
8,2-3,1.014 / 1.287 /  9,1.007 / 1.052 /  8,1.016 / 1.052 /  8,1.038 / 1.383 /  7,1.051 / 1.287 /  5
9,2-4,0.893 / 0.893 /  9,0.893 / 0.893 /  7,0.893 / 0.893 /  6,0.893 / 0.893 /  7,0.893 / 0.893 /  7
10,2-5,1.648 / 1.648 /  8,1.648 / 1.648 /  5,1.648 / 1.648 / 10,1.648 / 1.648 /  7,1.649 / 1.658 /  6
11,2-6,1.103 / 1.369 /  8,1.065 / 1.065 /  4,1.141 / 1.369 /  8,1.104 / 1.373 /  8,1.080 / 1.193 /  9
12,2-7,1.838 / 1.871 /  9,1.840 / 1.871 /  6,1.843 / 1.871 /  8,1.838 / 1.871 /  8,1.849 / 1.945 /  7
13,2-8,1.706 / 2.064 /  9,1.421 / 1.684 / 11,1.599 / 1.684 /  4,1.487 / 2.064 /  7,1.607 / 1.896 /  7
14,2-9,1.013 / 1.447 /  7,0.963 / 1.172 /  4,0.963 / 1.172 /  4,0.898 / 0.910 /  4,0.947 / 1.427 / 10
