,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.006 / 1.057 /  9,1.169 / 1.169 /  9,1.097 / 1.169 /  9,1.006 / 1.057 /  9,0.748 / 1.446 /  9
1,1-1,1.173 / 1.521 /  9,1.357 / 1.534 /  9,1.260 / 1.696 /  9,1.148 / 1.521 /  9,0.900 / 1.852 /  9
2,1-2,1.000 / 1.000 /  9,1.201 / 1.201 /  9,1.201 / 1.201 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.813 / 2.250 /  9,1.468 / 2.253 /  9,1.846 / 1.855 /  9,1.782 / 2.250 /  9,1.665 / 2.182 /  9
4,1-4,1.122 / 1.367 /  9,1.041 / 1.367 /  9,1.000 / 1.000 /  9,1.082 / 1.367 /  9,1.453 / 2.048 /  9
5,2-0,0.693 / 0.693 /  8,0.834 / 0.834 /  7,0.917 / 1.082 /  9,0.906 / 1.972 /  6,0.693 / 0.693 /  5
6,2-1,1.182 / 1.182 /  5,2.308 / 2.653 /  9,1.276 / 1.276 /  7,1.182 / 1.182 /  6,1.488 / 1.840 /  7
7,2-2,0.997 / 1.140 /  4,1.573 / 1.573 /  9,0.868 / 0.868 /  9,1.132 / 1.140 /  7,0.952 / 0.952 /  6
8,2-3,1.307 / 1.398 /  4,1.103 / 1.103 /  4,1.302 / 1.480 /  8,1.307 / 1.398 /  4,0.958 / 1.276 /  6
9,2-4,0.891 / 0.891 /  7,1.037 / 1.098 /  7,1.075 / 1.075 /  7,0.897 / 0.897 /  6,0.783 / 1.979 /  7
10,2-5,1.252 / 1.252 /  5,2.559 / 3.220 /  4,1.352 / 1.352 /  8,1.252 / 1.252 /  5,1.607 / 1.949 /  9
11,2-6,0.898 / 0.898 / 11,2.055 / 2.593 /  5,0.898 / 0.898 /  8,0.950 / 1.414 / 10,0.941 / 1.281 /  9
12,2-7,1.296 / 1.455 /  7,1.096 / 1.096 /  7,1.324 / 1.542 /  5,1.363 / 1.835 /  6,0.942 / 1.269 /  7
13,2-8,0.988 / 1.229 /  6,0.884 / 1.157 / 10,0.786 / 0.876 /  8,0.965 / 1.229 /  8,1.147 / 1.360 /  7
14,2-9,0.964 / 1.169 /  4,0.896 / 0.896 /  6,1.444 / 1.555 /  5,0.896 / 0.896 /  6,0.836 / 0.836 /  4
