,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.112 / 1.398 / 99 / 99,1.177 / 1.398 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.269 / 1.398 / 99 / 99
1,1-1,1.409 / 1.572 / 99 / 99,1.271 / 1.572 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.427 / 1.572 / 99 / 99
2,1-2,1.987 / 2.557 / 99 / 99,2.097 / 2.312 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.045 / 2.557 / 99 / 99
3,1-3,1.855 / 2.086 / 99 / 99,2.349 / 2.524 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.979 / 2.086 / 99 / 99
4,1-4,1.194 / 1.426 / 99 / 99,1.674 / 1.988 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.168 / 1.426 / 99 / 99
5,1-5,1.535 / 1.694 / 99 / 99,1.998 / 2.197 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.517 / 1.694 / 99 / 99
6,1-6,1.041 / 1.050 / 99 / 99,1.017 / 1.050 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.049 / 1.050 / 99 / 99
7,2-0,1.397 / 1.470 / 28 / 28,1.406 / 1.470 / 44 / 44,-1.000 / -1.000 / 0 / 32,1.459 / 1.470 / 66 / 66
8,2-1,2.016 / 2.905 / 45 / 45,2.340 / 2.858 / 74 / 74,-1.000 / -1.000 / 0 / 64,1.838 / 1.879 / 39 / 39
9,2-2,1.355 / 1.658 / 55 / 55,1.327 / 1.658 / 67 / 67,-1.000 / -1.000 / 0 / 58,1.330 / 1.658 / 80 / 80
10,2-3,1.831 / 1.831 / 40 / 40,1.831 / 1.835 / 40 / 40,-1.000 / -1.000 / 0 / 64,1.831 / 1.831 / 89 / 89
11,2-4,2.138 / 2.475 / 41 / 41,1.326 / 1.616 / 76 / 76,-1.000 / -1.000 / 0 / 44,2.296 / 2.475 / 65 / 65
12,2-5,0.724 / 0.724 / 55 / 55,0.724 / 0.724 / 52 / 52,-1.000 / -1.000 / 0 / 54,0.724 / 0.724 / 35 / 35
13,2-6,3.257 / 3.757 / 30 / 30,3.275 / 3.379 / 30 / 30,-1.000 / -1.000 / 0 / 70,3.478 / 3.757 / 50 / 50
14,2-7,0.978 / 1.393 / 48 / 48,0.969 / 0.969 / 75 / 75,-1.000 / -1.000 / 0 / 78,0.969 / 0.969 / 57 / 57
15,2-8,0.941 / 0.941 / 67 / 67,0.941 / 0.941 / 60 / 60,-1.000 / -1.000 / 0 / 58,0.941 / 0.941 / 30 / 30
16,2-9,0.981 / 1.081 / 35 / 35,1.008 / 1.081 / 43 / 43,-1.000 / -1.000 / 0 / 40,0.978 / 0.978 / 64 / 64
17,2-10,2.096 / 2.499 / 71 / 71,1.186 / 1.827 / 50 / 50,-1.000 / -1.000 / 0 / 59,2.145 / 2.499 / 66 / 66
18,2-11,2.557 / 2.719 / 34 / 34,2.616 / 2.671 / 50 / 50,-1.000 / -1.000 / 0 / 60,2.492 / 2.638 / 49 / 49
19,2-12,0.965 / 1.261 / 35 / 35,1.045 / 1.261 / 36 / 36,-1.000 / -1.000 / 0 / 61,0.988 / 1.261 / 38 / 38
20,2-13,1.491 / 1.736 / 53 / 53,1.548 / 1.736 / 46 / 46,-1.000 / -1.000 / 0 / 33,1.272 / 1.554 / 26 / 26
