,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.297 / 1.860 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.151 / 1.325 / 99 / 99
1,1-1,1.358 / 1.783 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.300 / 1.783 / 99 / 99
2,1-2,1.148 / 1.407 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.339 / 2.022 / 99 / 99
3,1-3,1.348 / 1.674 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.372 / 1.830 / 99 / 99
4,1-4,1.567 / 1.833 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.595 / 1.833 / 99 / 99
5,1-5,2.064 / 2.210 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.440 / 2.129 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.398 / 2.129 / 99 / 99
7,1-7,1.890 / 2.391 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.940 / 2.391 / 99 / 99
8,1-8,1.518 / 2.103 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.532 / 2.099 / 99 / 99
9,1-9,1.623 / 2.010 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.910 / 2.166 / 99 / 99
10,1-10,2.310 / 3.277 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.937 / 3.195 / 99 / 99
11,1-11,1.896 / 2.217 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.045 / 1.538 / 99 / 99
12,1-12,2.409 / 2.620 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.300 / 2.620 / 99 / 99
13,1-13,1.127 / 1.381 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.192 / 1.381 / 99 / 99
14,1-14,1.220 / 1.496 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.095 / 1.324 / 99 / 99
15,2-0,1.948 / 2.363 / 42 / 42,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 56,1.985 / 2.439 / 58 / 58
16,2-1,0.690 / 0.690 / 51 / 51,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 25,0.696 / 0.959 / 53 / 53
17,2-2,1.473 / 1.797 / 36 / 36,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 37,1.151 / 1.527 / 47 / 47
18,2-3,1.053 / 1.406 / 38 / 38,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 52,0.973 / 1.171 / 17 / 17
19,2-4,1.002 / 1.002 / 33 / 33,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 72,1.025 / 1.116 / 49 / 49
20,2-5,2.457 / 3.072 / 53 / 53,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 63,2.408 / 2.994 / 41 / 41
21,2-6,2.150 / 2.816 / 43 / 43,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 45,1.773 / 1.917 / 39 / 39
22,2-7,2.048 / 2.114 / 40 / 40,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 54,2.054 / 2.114 / 61 / 61
23,2-8,1.884 / 2.110 / 60 / 60,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 31,1.364 / 1.957 / 46 / 46
24,2-9,3.427 / 4.136 / 54 / 54,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 35,3.331 / 3.612 / 55 / 55
25,2-10,1.555 / 1.834 / 73 / 73,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 39,0.714 / 0.714 / 17 / 17
26,2-11,1.892 / 2.355 / 52 / 52,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 61,1.697 / 2.066 / 41 / 41
27,2-12,1.577 / 1.635 / 53 / 53,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 35,1.542 / 1.635 / 28 / 28
28,2-13,0.930 / 1.047 / 54 / 54,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 49,0.870 / 0.946 / 31 / 31
29,2-14,1.290 / 1.413 / 58 / 58,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 30,1.605 / 2.111 / 47 / 47
