,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.206 / 1.630 / 99 / 99,1.736 / 2.222 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.789 / 2.004 / 99 / 99
1,1-1,1.424 / 2.255 / 99 / 99,1.974 / 2.561 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.369 / 1.958 / 99 / 99
2,1-2,1.171 / 1.302 / 99 / 99,1.434 / 1.670 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.625 / 1.816 / 99 / 99
3,1-3,1.435 / 1.828 / 99 / 99,1.232 / 1.366 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.211 / 1.504 / 99 / 99
4,1-4,1.660 / 1.812 / 99 / 99,1.619 / 1.849 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.624 / 1.790 / 99 / 99
5,1-5,1.664 / 2.134 / 99 / 99,2.015 / 2.211 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.764 / 2.094 / 99 / 99
6,1-6,1.384 / 1.848 / 99 / 99,1.480 / 1.900 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.446 / 1.615 / 99 / 99
7,1-7,1.497 / 1.731 / 99 / 99,1.139 / 1.379 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.446 / 1.840 / 99 / 99
8,1-8,1.414 / 1.992 / 99 / 99,1.634 / 2.074 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.728 / 2.138 / 99 / 99
9,1-9,2.026 / 2.670 / 99 / 99,2.336 / 2.936 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.982 / 2.298 / 99 / 99
10,2-0,1.039 / 1.063 / 23 / 23,0.987 / 0.987 / 41 / 41,-1.000 / -1.000 / 0 / 47,1.360 / 2.016 / 36 / 36
11,2-1,1.276 / 1.604 / 39 / 39,1.194 / 1.597 / 58 / 58,-1.000 / -1.000 / 0 / 69,1.343 / 1.989 / 35 / 35
12,2-2,1.097 / 1.754 / 47 / 47,1.902 / 2.439 / 61 / 61,-1.000 / -1.000 / 0 / 44,1.676 / 2.407 / 42 / 42
13,2-3,1.072 / 1.636 / 48 / 48,1.867 / 2.211 / 36 / 36,-1.000 / -1.000 / 0 / 73,1.391 / 2.294 / 79 / 79
14,2-4,1.118 / 1.247 / 61 / 61,1.015 / 1.098 / 31 / 31,-1.000 / -1.000 / 0 / 26,1.249 / 1.411 / 38 / 38
15,2-5,1.914 / 2.390 / 31 / 31,1.757 / 2.123 / 53 / 53,-1.000 / -1.000 / 0 / 43,1.800 / 2.448 / 68 / 68
16,2-6,1.478 / 1.704 / 65 / 65,1.410 / 1.681 / 38 / 38,-1.000 / -1.000 / 0 / 69,1.048 / 1.203 / 56 / 61
17,2-7,0.978 / 1.258 / 33 / 33,1.035 / 1.521 / 60 / 60,-1.000 / -1.000 / 0 / 51,0.939 / 1.216 / 57 / 57
18,2-8,0.965 / 1.160 / 55 / 55,0.936 / 1.192 / 37 / 37,-1.000 / -1.000 / 0 / 53,1.137 / 1.596 / 41 / 41
19,2-9,1.090 / 1.090 / 50 / 50,1.097 / 1.097 / 33 / 33,-1.000 / -1.000 / 0 / 51,1.170 / 1.216 / 33 / 33
20,2-10,1.100 / 1.574 / 40 / 40,0.991 / 1.256 / 50 / 50,-1.000 / -1.000 / 0 / 44,1.229 / 2.396 / 69 / 69
21,2-11,1.523 / 1.721 / 34 / 34,2.178 / 2.721 / 41 / 41,-1.000 / -1.000 / 0 / 36,2.276 / 2.966 / 58 / 59
22,2-12,0.895 / 0.895 / 55 / 55,0.895 / 0.895 / 56 / 56,-1.000 / -1.000 / 0 / 49,0.895 / 0.895 / 53 / 53
23,2-13,0.968 / 1.251 / 60 / 60,0.999 / 1.253 / 48 / 48,-1.000 / -1.000 / 0 / 62,1.104 / 1.389 / 52 / 52
24,2-14,2.125 / 2.619 / 51 / 51,1.325 / 1.388 / 56 / 56,-1.000 / -1.000 / 0 / 54,1.586 / 2.167 / 41 / 41
25,2-15,1.169 / 1.550 / 23 / 23,1.172 / 1.550 / 62 / 62,-1.000 / -1.000 / 0 / 49,1.175 / 1.550 / 50 / 50
26,2-16,1.612 / 2.060 / 62 / 62,1.424 / 1.797 / 42 / 42,-1.000 / -1.000 / 0 / 31,1.828 / 2.246 / 44 / 44
27,2-17,1.147 / 1.548 / 68 / 68,1.151 / 1.548 / 55 / 55,-1.000 / -1.000 / 0 / 34,1.143 / 1.323 / 79 / 79
28,2-18,0.940 / 0.940 / 84 / 84,0.940 / 0.940 / 45 / 45,-1.000 / -1.000 / 0 / 41,0.940 / 0.940 / 42 / 42
29,2-19,1.008 / 1.387 / 17 / 17,1.405 / 2.215 / 48 / 48,-1.000 / -1.000 / 0 / 41,1.247 / 2.103 / 49 / 49
