,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.284 / 1.597 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,9529.445 / 19062.819 / 64 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,15914.300 / 31827.771 / 23 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.838 / 2.475 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.110 / 1.354 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.468 / 1.797 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.142 / 2.650 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,19133.033 / 38266.862 / 130140 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,2.195 / 2.579 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,8704.683 / 17410.474 / 64 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,-1.000 / -1.000 / 0 / 52,16528.738 / 32213.814 / 16 / 39,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 44
11,2-1,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 74
12,2-2,-1.000 / -1.000 / 0 / 45,6835.147 / 15743.112 / 20 / 29,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 48
13,2-3,-1.000 / -1.000 / 0 / 43,11896.986 / 25281.684 / 17 / 45,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 50
14,2-4,-1.000 / -1.000 / 0 / 56,1.542 / 2.005 / 47 / 47,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 61
15,2-5,-1.000 / -1.000 / 0 / 33,0.891 / 0.891 / 52 / 52,-1.000 / -1.000 / 0 / 91,-1.000 / -1.000 / 0 / 59
16,2-6,-1.000 / -1.000 / 0 / 56,11543.462 / 19619.653 / 50 / 80,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 46
17,2-7,-1.000 / -1.000 / 0 / 43,20959.091 / 41913.685 / 23 / 58,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 56
18,2-8,-1.000 / -1.000 / 0 / 78,1.999 / 2.635 / 50 / 50,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 40
19,2-9,-1.000 / -1.000 / 0 / 46,747.031 / 13128.112 / 44 / 44,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 39
20,2-10,-1.000 / -1.000 / 0 / 47,0.980 / 1.261 / 42 / 42,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 75
21,2-11,-1.000 / -1.000 / 0 / 23,1.349 / 1.869 / 48 / 48,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 25
22,2-12,-1.000 / -1.000 / 0 / 43,3.037 / 3.444 / 58 / 58,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 45
23,2-13,-1.000 / -1.000 / 0 / 41,1.098 / 1.975 / 57 / 57,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 60
24,2-14,-1.000 / -1.000 / 0 / 43,24909.838 / 28306.736 / 7 / 39,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 42
25,2-15,-1.000 / -1.000 / 0 / 25,34633.826 / 38097.687 / 2 / 37,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 42
26,2-16,-1.000 / -1.000 / 0 / 38,1.671 / 1.987 / 40 / 40,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 57
27,2-17,-1.000 / -1.000 / 0 / 46,9208.883 / 16076.408 / 53 / 71,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 51
28,2-18,-1.000 / -1.000 / 0 / 67,1.795 / 2.189 / 80 / 80,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 50
29,2-19,-1.000 / -1.000 / 0 / 65,10604.339 / 17316.574 / 24 / 52,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 58
