,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.099 / 1.223 /  9,1.090 / 1.406 /  9,1.070 / 1.402 /  9,1.094 / 1.402 /  9,1.051 / 1.455 /  9
1,1-1,1.081 / 1.364 /  9,1.081 / 1.364 /  9,1.040 / 1.364 /  9,1.000 / 1.000 /  9,1.040 / 1.364 /  9
2,1-2,0.929 / 1.085 /  9,0.905 / 1.274 /  9,0.870 / 1.085 /  9,0.898 / 1.085 /  9,0.860 / 1.198 /  9
3,1-3,1.537 / 1.886 /  9,1.574 / 1.886 /  9,1.752 / 1.821 /  9,1.522 / 1.821 /  9,1.537 / 1.886 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.233 / 1.233 /  9,1.083 / 1.751 /  9,1.000 / 1.000 /  9
5,2-0,1.058 / 1.058 /  6,1.058 / 1.058 /  7,0.944 / 1.078 /  7,0.929 / 1.078 /  5,0.976 / 1.550 / 10
6,2-1,0.895 / 0.895 /  7,0.895 / 0.895 /  8,0.895 / 0.895 /  8,0.895 / 0.895 /  9,0.895 / 0.895 /  8
7,2-2,0.635 / 0.635 /  9,0.635 / 0.635 /  6,0.684 / 0.927 /  6,0.671 / 0.927 /  8,0.635 / 0.635 /  6
8,2-3,1.270 / 1.405 / 10,1.358 / 1.823 /  7,1.090 / 1.101 /  4,1.124 / 1.255 /  6,1.100 / 1.309 /  6
9,2-4,0.974 / 1.185 /  6,0.994 / 1.529 /  8,1.170 / 1.657 /  5,0.997 / 1.464 /  5,0.931 / 1.134 /  5
