,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.393 / 1.529 / 99 / 99,1.331 / 1.529 / 99 / 99,1.398 / 1.529 / 99 / 99,1.550 / 1.697 / 99 / 99
1,1-1,1.078 / 1.104 / 99 / 99,1.061 / 1.104 / 99 / 99,1.063 / 1.104 / 99 / 99,1.214 / 1.417 / 99 / 99
2,1-2,1.219 / 1.305 / 99 / 99,1.176 / 1.305 / 99 / 99,1.166 / 1.305 / 99 / 99,1.136 / 1.305 / 99 / 99
3,1-3,1.397 / 1.397 / 99 / 99,1.397 / 1.397 / 99 / 99,1.397 / 1.397 / 99 / 99,1.397 / 1.397 / 99 / 99
4,1-4,1.749 / 1.990 / 99 / 99,1.728 / 1.990 / 99 / 99,1.823 / 1.990 / 99 / 99,1.781 / 1.990 / 99 / 99
5,2-0,1.176 / 1.687 / 54 / 54,0.972 / 1.687 / 32 / 32,0.898 / 0.898 / 29 / 29,0.994 / 1.270 / 35 / 35
6,2-1,1.109 / 1.726 / 51 / 51,1.057 / 1.726 / 35 / 35,1.232 / 1.726 / 49 / 49,0.919 / 0.919 / 37 / 37
7,2-2,1.244 / 1.482 / 58 / 58,1.147 / 1.482 / 65 / 65,1.186 / 1.482 / 66 / 66,1.316 / 1.482 / 42 / 42
8,2-3,1.079 / 1.417 / 45 / 45,1.069 / 1.417 / 37 / 37,1.141 / 1.417 / 73 / 73,1.016 / 1.417 / 75 / 75
9,2-4,0.952 / 0.952 / 70 / 70,0.952 / 0.952 / 56 / 56,0.952 / 0.952 / 53 / 53,0.952 / 0.952 / 43 / 43
