,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.193 / 1.250 / 99 / 99,1.009 / 1.167 / 99 / 99,0.987 / 1.136 / 99 / 99,1.146 / 1.250 / 99 / 99
1,1-1,1.272 / 1.415 / 99 / 99,1.119 / 1.310 / 99 / 99,1.521 / 1.732 / 99 / 99,1.221 / 1.415 / 99 / 99
2,1-2,1.622 / 1.774 / 99 / 99,1.577 / 1.774 / 99 / 99,1.798 / 1.972 / 99 / 99,1.742 / 1.972 / 99 / 99
3,1-3,1.110 / 1.163 / 99 / 99,1.246 / 1.501 / 99 / 99,1.304 / 1.579 / 99 / 99,1.082 / 1.163 / 99 / 99
4,1-4,2.139 / 2.324 / 99 / 99,2.073 / 2.324 / 99 / 99,2.110 / 2.324 / 99 / 99,2.065 / 2.324 / 99 / 99
5,2-0,1.653 / 1.721 / 44 / 44,1.262 / 1.691 / 47 / 47,1.820 / 1.910 / 48 / 48,1.636 / 1.691 / 35 / 35
6,2-1,1.000 / 1.036 / 35 / 35,0.706 / 0.898 / 72 / 72,0.703 / 0.703 / 60 / 60,0.941 / 1.036 / 42 / 42
7,2-2,0.615 / 0.615 / 67 / 67,0.615 / 0.615 / 41 / 41,0.622 / 0.910 / 48 / 48,0.615 / 0.615 / 49 / 49
8,2-3,1.022 / 1.743 / 42 / 42,1.003 / 1.261 / 69 / 69,1.231 / 1.484 / 39 / 39,1.134 / 2.020 / 33 / 33
9,2-4,0.674 / 0.674 / 54 / 54,0.856 / 0.894 / 37 / 37,0.978 / 1.181 / 46 / 46,0.674 / 0.674 / 35 / 35
