,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.090 / 1.404 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  2,1.000 / 1.000 /  9,1.045 / 1.404 /  9
1,1-1,1.144 / 1.350 /  9,1.078 / 1.350 /  9,1.000 / 1.000 /  1,1.000 / 1.000 /  9,1.066 / 1.350 /  9
2,1-2,1.042 / 1.376 /  9,1.241 / 1.708 /  9,1.143 / 1.143 /  1,1.000 / 1.000 /  9,1.037 / 1.332 /  9
3,1-3,1.000 / 1.000 /  9,1.042 / 1.375 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.042 / 1.375 /  9
4,1-4,1.332 / 1.499 /  9,1.267 / 1.499 /  9,1.316 / 1.316 /  1,1.201 / 1.201 /  9,1.266 / 1.499 /  9
5,2-0,0.984 / 1.246 /  9,0.952 / 0.952 /  7,-1.000 / -1.000 /  0,1.001 / 1.246 /  6,0.952 / 0.952 /  7
6,2-1,0.804 / 0.804 / 10,0.804 / 0.804 /  7,0.920 / 0.920 /  1,0.804 / 0.804 /  7,0.804 / 0.804 /  7
7,2-2,0.623 / 0.623 /  6,0.623 / 0.623 /  8,120.851 / 241.079 /  2,0.623 / 0.623 /  7,0.623 / 0.623 /  8
8,2-3,1.010 / 1.068 /  6,1.028 / 1.244 /  7,-1.000 / -1.000 /  0,0.952 / 0.952 /  6,0.969 / 1.068 /  7
9,2-4,0.919 / 0.919 /  6,0.965 / 1.290 /  8,-1.000 / -1.000 /  0,0.981 / 1.290 /  6,0.919 / 0.919 /  5
