,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.341 / 1.341 /  9,1.643 / 2.056 /  9,1.519 / 1.742 /  9,1.341 / 1.341 /  9,1.341 / 1.341 /  9
1,1-1,1.388 / 1.388 /  9,1.463 / 1.522 /  9,1.442 / 1.522 /  9,1.388 / 1.388 /  9,1.388 / 1.388 /  9
2,1-2,1.057 / 1.255 /  9,1.183 / 1.364 /  9,1.153 / 1.351 /  9,1.064 / 1.242 /  9,1.064 / 1.242 /  9
3,1-3,1.000 / 1.000 /  9,1.038 / 1.344 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.836 / 1.836 /  9,1.591 / 1.836 /  9,1.648 / 1.836 /  9,1.836 / 1.836 /  9,1.836 / 1.836 /  9
5,2-0,0.894 / 0.894 /  6,0.979 / 0.979 /  9,1.046 / 1.218 /  7,0.882 / 0.882 /  5,0.895 / 0.923 /  3
6,2-1,1.513 / 1.513 /  8,1.513 / 1.513 /  8,1.513 / 1.513 /  8,1.513 / 1.513 /  7,1.513 / 1.513 /  7
7,2-2,0.952 / 1.153 /  9,0.992 / 0.992 / 10,0.992 / 0.992 /  7,0.945 / 1.147 /  5,0.920 / 1.147 / 10
8,2-3,0.895 / 1.054 / 10,0.951 / 1.003 / 10,0.934 / 1.016 / 10,0.879 / 1.017 /  8,0.849 / 1.190 / 11
9,2-4,0.797 / 1.030 /  7,0.783 / 1.008 /  8,0.826 / 1.030 /  8,1.248 / 1.727 /  8,1.133 / 1.179 /  4
