,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.987 / 1.103 /  9,1.103 / 1.103 /  9,1.117 / 1.230 /  9,0.795 / 1.305 /  9,1.031 / 1.305 /  9
1,1-1,1.073 / 1.280 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.312 / 1.441 /  9,1.602 / 1.822 /  9
2,1-2,1.000 / 1.000 /  9,1.300 / 1.386 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.558 / 1.723 /  9,1.427 / 1.428 /  9,1.459 / 1.723 /  9,1.333 / 1.428 /  9,1.696 / 2.046 / 25
4,1-4,1.344 / 1.527 /  8,1.318 / 1.318 /  1,1.422 / 1.527 /  2,1.318 / 1.318 /  9,1.411 / 1.527 /  9
5,2-0,0.562 / 0.562 /  6,0.562 / 0.562 /  5,0.562 / 0.562 / 10,0.562 / 0.562 /  8,0.562 / 0.562 /  5
6,2-1,1.381 / 1.425 /  5,1.370 / 1.370 /  6,1.370 / 1.370 /  6,1.370 / 1.370 /  4,1.393 / 1.530 /  7
7,2-2,0.812 / 0.812 /  4,0.824 / 0.824 /  7,0.833 / 0.982 /  8,0.690 / 0.812 /  8,0.812 / 0.812 /  5
8,2-3,0.930 / 0.930 /  7,0.930 / 0.930 /  6,0.930 / 0.930 /  8,0.993 / 1.310 /  6,1.006 / 1.310 /  5
9,2-4,0.909 / 0.909 /  7,0.909 / 0.909 /  7,0.909 / 0.909 /  6,1.201 / 1.201 /  5,0.909 / 0.909 / 11
