,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.094 / 1.281 /  9,1.375 / 1.571 /  9,1.317 / 1.380 /  9,1.031 / 1.281 /  9,1.062 / 1.281 /  9
1,1-1,1.043 / 1.390 /  9,1.000 / 1.000 /  9,1.043 / 1.390 /  9,1.087 / 1.390 /  9,1.000 / 1.000 /  9
2,1-2,1.111 / 1.362 /  9,1.080 / 1.362 /  9,1.040 / 1.362 /  9,1.061 / 1.274 /  9,1.040 / 1.362 /  9
3,1-3,1.461 / 1.800 /  9,1.418 / 1.418 /  9,1.461 / 1.800 /  9,1.503 / 1.800 /  9,1.418 / 1.418 /  9
4,1-4,1.513 / 1.701 /  9,1.842 / 1.990 /  9,1.800 / 1.800 /  9,1.451 / 1.701 /  9,1.482 / 1.701 /  9
5,2-0,0.888 / 0.888 /  9,1.187 / 1.187 /  8,1.187 / 1.187 /  8,0.888 / 0.888 /  8,0.888 / 0.888 /  8
6,2-1,0.930 / 0.930 /  9,0.930 / 0.930 /  5,0.930 / 0.930 /  6,0.930 / 0.930 /  3,0.930 / 0.930 /  5
7,2-2,0.953 / 0.953 /  7,0.966 / 0.999 /  7,0.995 / 1.291 /  8,0.953 / 0.953 /  7,1.045 / 1.352 /  8
8,2-3,0.919 / 0.919 /  7,0.919 / 0.919 /  7,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 /  5
9,2-4,0.696 / 0.696 / 10,0.930 / 0.930 /  8,1.050 / 1.587 /  7,0.696 / 0.696 / 11,0.696 / 0.696 /  3
