,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.756 / 1.000 /  9,1.089 / 1.115 /  9,0.886 / 1.115 /  9,0.799 / 1.115 /  9,0.769 / 1.115 /  9
1,1-1,1.373 / 1.373 /  9,2.032 / 2.278 /  9,1.996 / 2.278 /  9,1.410 / 1.705 /  9,1.947 / 1.947 /  9
2,1-2,1.672 / 1.672 /  9,1.863 / 2.086 /  9,1.843 / 2.086 /  9,1.821 / 2.086 /  9,1.788 / 1.788 /  9
3,1-3,1.041 / 1.367 /  9,1.081 / 1.242 /  9,1.106 / 1.367 /  9,1.000 / 1.000 /  9,1.198 / 1.709 /  9
4,1-4,1.000 / 1.000 /  9,1.578 / 1.944 /  9,1.292 / 1.944 /  9,1.083 / 1.744 /  9,1.308 / 1.812 /  9
5,2-0,0.897 / 0.897 /  8,0.992 / 1.118 /  7,0.897 / 0.897 /  6,0.897 / 0.897 /  6,0.930 / 1.260 / 11
6,2-1,0.647 / 0.647 /  7,0.838 / 1.096 /  6,0.848 / 1.553 /  8,0.647 / 0.647 /  6,0.647 / 0.647 /  8
7,2-2,0.941 / 0.941 /  7,0.941 / 0.941 /  7,0.941 / 0.941 /  7,1.501 / 1.501 /  6,1.501 / 1.501 /  9
8,2-3,0.901 / 0.990 /  8,0.889 / 0.889 /  6,0.931 / 1.083 /  7,0.865 / 0.990 /  6,0.924 / 1.083 /  7
9,2-4,1.093 / 1.420 /  9,1.178 / 1.178 /  4,1.184 / 1.219 /  7,1.221 / 1.523 /  9,1.302 / 1.564 /  9
