,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.377 / 1.665 / 99 / 99,1.241 / 1.665 / 99 / 99,1.320 / 1.665 / 99 / 99,1.307 / 1.665 / 99 / 99
1,1-1,1.172 / 1.362 / 99 / 99,1.461 / 1.658 / 99 / 99,1.481 / 1.658 / 99 / 99,1.216 / 1.362 / 99 / 99
2,1-2,1.785 / 2.022 / 99 / 99,1.634 / 2.022 / 99 / 99,1.721 / 2.087 / 99 / 99,1.712 / 2.022 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.012 / 1.717 / 99 / 99,1.042 / 1.516 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.502 / 1.673 / 99 / 99,1.702 / 1.879 / 99 / 99,1.720 / 1.879 / 99 / 99,1.541 / 1.673 / 99 / 99
5,2-0,1.012 / 1.269 / 32 / 32,1.146 / 1.601 / 58 / 58,1.187 / 1.602 / 41 / 41,1.014 / 1.405 / 45 / 45
6,2-1,1.124 / 1.228 / 46 / 46,1.114 / 1.228 / 45 / 45,1.123 / 1.228 / 50 / 50,1.113 / 1.228 / 59 / 59
7,2-2,0.758 / 1.049 / 55 / 55,0.861 / 1.391 / 41 / 41,0.723 / 1.332 / 50 / 50,0.787 / 1.391 / 42 / 42
8,2-3,1.162 / 1.539 / 40 / 40,1.067 / 1.539 / 57 / 57,1.132 / 1.673 / 67 / 67,1.114 / 1.539 / 52 / 52
9,2-4,1.026 / 1.229 / 67 / 67,0.961 / 1.229 / 38 / 38,1.056 / 1.229 / 51 / 51,1.005 / 1.229 / 56 / 56
