,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.041 / 1.268 /  9,1.028 / 1.256 /  9,1.119 / 1.268 /  9,1.011 / 1.098 /  9
1,1-1,1.327 / 1.327 /  9,1.449 / 1.689 /  9,1.577 / 1.586 /  9,1.448 / 1.599 /  9,-1.000 / -1.000 /  0
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.039 / 1.116 /  9,1.000 / 1.000 /  9,1.055 / 1.247 /  9
3,1-3,1.812 / 1.812 /  9,2.276 / 2.488 /  9,2.066 / 2.288 /  9,1.965 / 2.158 /  9,1.823 / 1.916 /  9
4,1-4,2.360 / 2.360 /  9,2.868 / 3.138 /  9,2.800 / 2.876 /  9,2.526 / 2.734 /  9,2.372 / 2.473 /  9
5,2-0,0.982 / 0.982 /  9,1.043 / 1.350 /  6,0.982 / 0.982 /  7,1.126 / 1.271 /  4,0.987 / 1.015 /  6
6,2-1,0.918 / 0.918 /  8,1.076 / 2.493 / 10,0.934 / 1.027 /  7,0.918 / 0.918 / 10,0.918 / 0.918 /  8
7,2-2,0.708 / 0.923 /  7,0.947 / 1.036 /  4,0.864 / 1.020 /  7,0.703 / 0.923 /  8,0.708 / 0.923 /  7
8,2-3,1.106 / 1.106 /  5,1.124 / 1.267 /  9,0.793 / 1.106 /  9,1.106 / 1.106 /  5,0.812 / 1.330 / 10
9,2-4,0.678 / 0.678 /  7,0.678 / 0.678 /  6,0.711 / 0.909 /  7,0.678 / 0.678 /  6,0.791 / 1.130 /  8
