,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.305 / 1.343 /  9,1.367 / 1.905 /  9,1.305 / 1.343 /  9,1.305 / 1.343 /  9,1.305 / 1.343 /  9
1,1-1,0.871 / 1.235 /  9,0.871 / 1.235 /  9,0.871 / 1.235 /  9,0.871 / 1.235 /  9,0.871 / 1.235 /  9
2,1-2,1.942 / 1.980 /  9,1.877 / 1.980 /  9,1.942 / 1.980 /  9,1.942 / 1.980 /  9,1.942 / 1.980 /  9
3,1-3,1.792 / 1.835 /  9,1.856 / 2.361 /  9,1.792 / 1.835 /  9,1.792 / 1.835 /  9,1.792 / 1.835 /  9
4,1-4,1.506 / 1.506 /  9,1.539 / 1.801 /  9,1.506 / 1.506 /  9,1.506 / 1.506 /  9,1.506 / 1.506 /  9
5,2-0,1.011 / 1.057 /  8,1.006 / 1.057 /  6,1.010 / 1.114 /  8,1.011 / 1.057 /  8,0.996 / 0.996 /  8
6,2-1,0.997 / 1.308 /  5,0.919 / 0.919 /  6,0.919 / 0.919 /  5,0.919 / 0.919 /  5,0.919 / 0.919 /  6
7,2-2,1.038 / 1.289 /  7,1.091 / 1.140 /  8,1.093 / 1.140 /  6,1.058 / 1.083 /  7,1.054 / 1.083 /  6
8,2-3,1.035 / 1.082 /  6,1.161 / 2.019 / 10,1.261 / 2.160 /  6,1.181 / 2.019 /  8,1.082 / 1.082 /  8
9,2-4,1.081 / 1.341 / 10,1.052 / 1.052 /  7,1.052 / 1.052 / 11,1.052 / 1.052 /  6,1.052 / 1.052 /  6
