,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.418 / 1.418 /  9,1.431 / 1.537 /  9,1.034 / 1.306 /  9,1.068 / 1.306 /  9
1,1-1,0.772 / 1.043 /  9,0.766 / 0.957 /  9,0.706 / 0.957 /  9,0.737 / 0.957 /  9,0.797 / 1.180 /  9
2,1-2,1.336 / 1.336 /  9,1.336 / 1.336 /  9,1.345 / 1.415 /  9,1.336 / 1.336 /  9,1.336 / 1.336 /  9
3,1-3,1.311 / 1.503 /  9,1.332 / 1.531 /  9,1.316 / 1.388 /  9,1.210 / 1.214 /  9,1.308 / 1.747 /  9
4,1-4,1.817 / 2.097 /  9,1.777 / 2.097 /  9,1.737 / 1.737 /  9,1.737 / 1.737 /  9,1.816 / 2.449 /  9
5,2-0,0.893 / 0.893 /  9,0.893 / 0.893 /  7,0.935 / 1.274 /  9,0.893 / 0.893 /  7,0.893 / 0.893 /  9
6,2-1,0.895 / 0.895 /  7,0.895 / 0.895 / 10,1.012 / 1.247 /  6,0.895 / 0.895 /  7,0.954 / 1.247 /  6
7,2-2,0.982 / 0.982 /  5,0.930 / 0.930 /  5,0.930 / 0.930 /  5,0.930 / 0.930 /  7,0.982 / 0.982 /  8
8,2-3,0.895 / 0.895 /  4,0.895 / 0.895 /  8,0.895 / 0.895 /  7,0.895 / 0.895 /  6,0.895 / 0.895 /  5
9,2-4,0.889 / 0.889 / 12,0.889 / 0.889 /  8,0.889 / 0.889 /  7,0.889 / 0.889 /  6,0.889 / 0.889 /  5
