,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.882 / 1.274 /  9,0.893 / 1.030 /  9,0.854 / 1.030 /  9,0.942 / 1.008 /  9,0.856 / 1.030 /  9
1,1-1,1.109 / 1.327 /  9,1.000 / 1.000 /  9,1.130 / 1.327 /  9,1.021 / 1.190 /  9,1.057 / 1.327 /  9
2,1-2,1.081 / 1.366 /  9,1.136 / 1.407 /  9,1.045 / 1.407 /  9,1.163 / 1.366 /  9,1.045 / 1.407 /  9
3,1-3,1.222 / 1.359 /  9,1.110 / 1.285 /  9,1.120 / 1.290 /  9,1.203 / 1.285 /  9,1.125 / 1.285 /  9
4,1-4,1.404 / 1.549 /  9,1.247 / 1.324 /  9,1.316 / 1.426 /  9,1.296 / 1.296 /  9,1.360 / 1.578 / 16
5,2-0,0.889 / 0.889 /  8,0.910 / 1.074 /  9,0.889 / 0.889 /  6,0.889 / 0.889 /  8,0.920 / 1.074 /  6
6,2-1,0.936 / 1.160 /  6,0.931 / 1.160 /  9,0.892 / 0.892 /  5,0.905 / 0.973 /  6,0.901 / 0.973 /  9
7,2-2,0.888 / 0.888 /  8,0.888 / 0.888 / 10,0.888 / 0.888 /  9,0.888 / 0.888 /  7,1.025 / 1.709 /  6
8,2-3,0.993 / 1.290 /  5,1.147 / 1.675 /  5,1.017 / 1.508 /  6,1.131 / 1.290 /  7,0.919 / 0.919 /  9
9,2-4,0.940 / 0.940 /  9,0.940 / 0.940 /  7,0.940 / 0.940 /  8,0.940 / 0.940 / 14,0.940 / 0.940 /  9
