,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.244 / 1.530 /  9,1.219 / 1.303 /  9,1.000 / 1.000 /  9,1.325 / 1.530 /  9,1.414 / 1.465 /  9
1,1-1,1.090 / 1.472 /  9,1.052 / 1.472 /  9,1.494 / 1.672 /  9,1.074 / 1.341 /  9,1.182 / 1.182 /  9
2,1-2,1.501 / 1.788 /  9,1.502 / 1.792 /  9,1.544 / 1.672 /  9,1.665 / 1.788 /  9,1.544 / 1.792 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.412 / 1.412 /  9,1.082 / 1.245 /  9,1.043 / 1.389 /  9
4,1-4,1.962 / 2.265 /  9,1.963 / 2.269 /  9,1.876 / 1.876 /  9,2.316 / 2.445 /  9,2.007 / 2.269 /  9
5,2-0,0.893 / 0.893 /  5,1.035 / 2.172 /  9,0.940 / 1.265 /  8,1.055 / 1.055 /  9,0.893 / 0.893 /  9
6,2-1,1.036 / 2.191 /  9,0.892 / 0.892 /  5,0.892 / 0.892 /  8,1.054 / 1.054 /  8,0.892 / 0.892 /  6
7,2-2,1.074 / 1.074 /  5,1.074 / 1.074 /  7,1.074 / 1.074 /  4,0.909 / 0.909 /  9,0.909 / 0.909 /  7
8,2-3,0.919 / 0.919 /  8,0.976 / 1.373 /  8,1.299 / 1.299 /  8,0.969 / 1.145 /  9,0.919 / 0.919 /  4
9,2-4,0.893 / 0.893 /  9,0.893 / 0.893 /  3,1.261 / 1.261 /  7,0.981 / 1.468 /  9,0.893 / 0.893 /  7
