,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.547 / 3.073 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.337 / 3.554 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.155 / 1.447 / 99 / 99,2.210 / 2.405 / 99 / 99,2.589 / 2.792 / 99 / 99,1.155 / 1.394 / 99 / 99
3,2-0,0.903 / 1.222 / 65 / 65,1.773 / 1.991 / 35 / 35,1.266 / 1.877 / 69 / 69,1.005 / 1.576 / 61 / 61
4,2-1,1.491 / 1.491 / 31 / 31,1.245 / 1.245 / 20 / 20,1.508 / 1.508 / 42 / 42,1.493 / 1.512 / 60 / 60
5,2-2,0.692 / 0.692 / 38 / 38,0.692 / 0.692 / 46 / 46,1.870 / 1.966 / 46 / 46,0.692 / 0.692 / 46 / 46
6,2-3,1.937 / 2.191 / 79 / 79,1.930 / 2.187 / 29 / 29,1.000 / 1.248 / 52 / 52,1.988 / 2.170 / 40 / 40
7,2-4,1.165 / 1.423 / 52 / 52,0.975 / 1.259 / 67 / 67,1.077 / 1.427 / 65 / 65,1.097 / 1.423 / 35 / 35
8,2-5,2.619 / 2.660 / 74 / 74,2.578 / 2.615 / 53 / 53,2.228 / 2.565 / 60 / 60,2.632 / 2.660 / 53 / 53
9,2-6,1.860 / 2.212 / 39 / 39,1.775 / 1.858 / 29 / 29,1.394 / 1.768 / 40 / 40,1.715 / 1.729 / 32 / 32
10,2-7,2.151 / 2.643 / 30 / 30,2.106 / 2.353 / 15 / 15,1.134 / 1.509 / 72 / 72,2.227 / 2.598 / 62 / 62
11,2-8,2.812 / 3.530 / 43 / 43,2.675 / 3.203 / 51 / 51,1.696 / 2.301 / 39 / 39,2.778 / 3.254 / 42 / 42
12,2-9,2.184 / 2.583 / 20 / 20,2.108 / 2.622 / 56 / 56,1.018 / 1.315 / 58 / 58,2.211 / 2.845 / 52 / 52
13,2-10,1.195 / 1.266 / 52 / 52,0.909 / 0.925 / 65 / 65,1.156 / 1.190 / 48 / 48,1.242 / 1.266 / 46 / 46
14,2-11,0.904 / 0.904 / 39 / 39,0.904 / 0.904 / 50 / 50,2.274 / 2.283 / 53 / 53,0.904 / 0.904 / 47 / 47
