,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.332 / 1.899 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.057 / 2.401 / 99 / 99,1.194 / 1.964 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.554 / 1.918 / 56 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.584 / 1.691 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.903 / 3.536 / 99 / 99,1.486 / 1.691 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.047 / 2.222 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.663 / 1.916 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.784 / 2.274 / 99 / 99,1.552 / 1.803 / 99 / 99
5,1-5,1.599 / 2.190 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.906 / 2.907 / 99 / 99,1.507 / 1.919 / 99 / 99
6,1-6,1.623 / 1.854 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.912 / 3.441 / 99 / 99,1.577 / 1.738 / 99 / 99
7,1-7,1.462 / 1.804 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.290 / 2.575 / 99 / 99,1.655 / 1.996 / 99 / 99
8,1-8,1.026 / 1.187 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.693 / 2.670 / 99 / 99,1.014 / 1.136 / 99 / 99
9,1-9,1.203 / 1.441 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.763 / 3.394 / 99 / 99,1.130 / 1.331 / 99 / 99
10,1-10,1.798 / 2.119 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.852 / 2.694 / 99 / 99,1.926 / 2.119 / 99 / 99
11,1-11,1.455 / 1.757 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.684 / 2.155 / 99 / 99,1.457 / 1.757 / 99 / 99
12,1-12,2.012 / 2.273 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.402 / 3.800 / 99 / 99,2.110 / 2.269 / 99 / 99
13,2-0,1.090 / 1.090 / 37 / 37,-1.000 / -1.000 / 0 / 56,2.338 / 2.776 / 42 / 42,1.287 / 1.697 / 45 / 45
14,2-1,1.206 / 1.297 / 52 / 52,-1.000 / -1.000 / 0 / 36,1.204 / 1.498 / 32 / 32,0.951 / 1.297 / 51 / 51
15,2-2,2.599 / 3.362 / 76 / 76,-1.000 / -1.000 / 0 / 41,1.602 / 2.115 / 40 / 40,2.668 / 3.131 / 70 / 70
16,2-3,0.944 / 1.293 / 53 / 53,-1.000 / -1.000 / 0 / 48,1.028 / 1.293 / 64 / 64,1.031 / 1.293 / 72 / 72
17,2-4,2.013 / 2.329 / 45 / 45,-1.000 / -1.000 / 0 / 46,0.994 / 1.328 / 66 / 66,2.032 / 2.665 / 50 / 50
18,2-5,1.026 / 1.312 / 58 / 58,-1.000 / -1.000 / 0 / 38,1.137 / 1.312 / 44 / 44,1.143 / 1.312 / 60 / 60
19,2-6,2.193 / 2.527 / 91 / 91,-1.000 / -1.000 / 0 / 44,1.967 / 2.213 / 60 / 60,2.108 / 2.316 / 78 / 78
20,2-7,1.371 / 1.759 / 39 / 39,-1.000 / -1.000 / 0 / 58,0.937 / 1.234 / 65 / 65,1.105 / 1.440 / 49 / 49
21,2-8,0.888 / 0.888 / 39 / 39,-1.000 / -1.000 / 0 / 69,1.630 / 1.654 / 33 / 33,0.888 / 0.888 / 47 / 47
22,2-9,1.319 / 1.587 / 34 / 34,-1.000 / -1.000 / 0 / 61,1.577 / 1.950 / 54 / 54,1.120 / 2.175 / 75 / 75
23,2-10,0.940 / 1.040 / 58 / 58,-1.000 / -1.000 / 0 / 49,1.096 / 1.135 / 48 / 48,0.918 / 1.040 / 39 / 39
24,2-11,1.613 / 1.753 / 67 / 67,-1.000 / -1.000 / 0 / 55,0.707 / 0.707 / 25 / 25,1.688 / 1.862 / 37 / 37
25,2-12,0.833 / 0.983 / 57 / 57,-1.000 / -1.000 / 0 / 58,0.796 / 0.983 / 78 / 78,0.852 / 1.166 / 68 / 68
