run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20230703-11:00:44-16820,runattr,,,configname,General,,
General-0-20230703-11:00:44-16820,runattr,,,datetime,20230703-11:00:44,,
General-0-20230703-11:00:44-16820,runattr,,,datetimef,20230703-110044,,
General-0-20230703-11:00:44-16820,runattr,,,experiment,General,,
General-0-20230703-11:00:44-16820,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20230703-11:00:44-16820,runattr,,,iterationvars,,,
General-0-20230703-11:00:44-16820,runattr,,,iterationvarsd,,,
General-0-20230703-11:00:44-16820,runattr,,,iterationvarsf,,,
General-0-20230703-11:00:44-16820,runattr,,,measurement,,,
General-0-20230703-11:00:44-16820,runattr,,,network,TSN_multipath,,
General-0-20230703-11:00:44-16820,runattr,,,processid,16820,,
General-0-20230703-11:00:44-16820,runattr,,,repetition,0,,
General-0-20230703-11:00:44-16820,runattr,,,replication,#0,,
General-0-20230703-11:00:44-16820,runattr,,,resultdir,results,,
General-0-20230703-11:00:44-16820,runattr,,,runnumber,0,,
General-0-20230703-11:00:44-16820,runattr,,,seedset,0,,
General-0-20230703-11:00:44-16820,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20230703-11:00:44-16820,config,,,network,TSN_multipath,,
General-0-20230703-11:00:44-16820,config,,,sim-time-limit,10ms,,
General-0-20230703-11:00:44-16820,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20230703-11:00:44-16820,config,,,*.*.hasStreamRedundancy,true,,
General-0-20230703-11:00:44-16820,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20230703-11:00:44-16820,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20230703-11:00:44-16820,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20230703-11:00:44-16820,config,,,*.host0.eth[0].bitrate,100Mbps,,
General-0-20230703-11:00:44-16820,config,,,*.switch0.eth[0].bitrate,100Mbps,,
