,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,2.651 / 2.666 / 99 / 99,2.522 / 2.566 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.656 / 1.963 / 99 / 99,1.687 / 1.963 / 99 / 99,1.542 / 1.963 / 99 / 99,1.335 / 1.963 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.412 / 2.444 / 99 / 99,1.000 / 1.000 / 99 / 99
3,2-0,1.651 / 2.058 / 60 / 60,1.658 / 2.096 / 57 / 57,1.691 / 2.058 / 30 / 30,1.784 / 2.096 / 64 / 64
4,2-1,1.865 / 2.059 / 53 / 53,1.827 / 2.059 / 68 / 68,1.399 / 1.707 / 46 / 46,1.748 / 2.059 / 66 / 66
5,2-2,1.194 / 1.194 / 39 / 39,1.194 / 1.194 / 52 / 52,1.201 / 1.222 / 52 / 52,1.194 / 1.194 / 49 / 49
6,2-3,1.992 / 2.312 / 59 / 59,2.015 / 2.219 / 37 / 37,2.005 / 2.219 / 69 / 69,2.002 / 2.312 / 25 / 25
7,2-4,1.207 / 1.291 / 80 / 80,1.260 / 1.291 / 70 / 70,1.246 / 1.291 / 42 / 42,0.997 / 1.291 / 43 / 43
8,2-5,0.890 / 0.890 / 60 / 60,0.890 / 0.890 / 32 / 32,1.568 / 1.670 / 64 / 64,0.890 / 0.890 / 67 / 67
9,2-6,1.266 / 1.266 / 85 / 85,2.043 / 2.141 / 59 / 59,1.931 / 2.141 / 55 / 55,1.266 / 1.266 / 47 / 47
10,2-7,0.999 / 1.178 / 80 / 80,1.031 / 1.178 / 45 / 45,1.097 / 1.178 / 44 / 44,0.970 / 1.178 / 35 / 35
11,2-8,0.893 / 1.195 / 27 / 27,0.950 / 1.195 / 43 / 43,0.909 / 1.142 / 44 / 44,0.797 / 1.142 / 57 / 57
12,2-9,0.898 / 0.898 / 49 / 49,0.898 / 0.898 / 33 / 33,0.898 / 0.898 / 45 / 45,0.898 / 0.898 / 57 / 57
13,2-10,1.566 / 1.786 / 39 / 39,1.536 / 1.786 / 78 / 78,1.486 / 1.786 / 44 / 44,1.570 / 1.786 / 46 / 46
14,2-11,2.371 / 2.372 / 60 / 60,2.370 / 2.372 / 50 / 50,2.370 / 2.372 / 44 / 44,2.370 / 2.372 / 54 / 54
