,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.210 / 1.474 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.674 / 2.807 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,2.019 / 2.469 / 97 / 99,-1.000 / -1.000 / 0 / 99,1.583 / 2.379 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.048 / 1.368 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.485 / 1.739 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.836 / 2.467 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.555 / 1.942 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.166 / 1.971 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.802 / 3.090 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,2.143 / 3.543 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.697 / 1.979 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.457 / 2.316 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.593 / 2.477 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,2.291 / 3.214 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.259 / 2.794 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.199 / 1.411 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.684 / 2.389 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,2.204 / 2.567 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.080 / 2.464 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,1.313 / 1.529 / 60 / 60,-1.000 / -1.000 / 0 / 63,1.989 / 2.354 / 56 / 56,-1.000 / -1.000 / 0 / 60
11,2-1,1.572 / 1.717 / 10 / 10,-1.000 / -1.000 / 0 / 60,1.311 / 1.334 / 34 / 36,-1.000 / -1.000 / 0 / 48
12,2-2,2.714 / 2.912 / 53 / 53,-1.000 / -1.000 / 0 / 58,1.485 / 1.888 / 30 / 30,-1.000 / -1.000 / 0 / 62
13,2-3,1.573 / 2.502 / 48 / 48,-1.000 / -1.000 / 0 / 55,1.350 / 2.734 / 41 / 41,-1.000 / -1.000 / 0 / 72
14,2-4,2.476 / 3.280 / 61 / 61,-1.000 / -1.000 / 0 / 38,1.910 / 2.675 / 37 / 37,-1.000 / -1.000 / 0 / 47
