,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.367 / 2.283 / 99 / 99,1.169 / 1.630 / 99 / 99,1.072 / 1.437 / 99 / 99,1.266 / 1.925 / 99 / 99
2,1-2,1.420 / 2.022 / 99 / 99,1.609 / 2.148 / 99 / 99,1.618 / 2.520 / 99 / 99,1.357 / 2.022 / 99 / 99
3,1-3,2.294 / 2.961 / 99 / 99,2.388 / 3.427 / 99 / 99,2.508 / 3.235 / 99 / 99,2.419 / 3.027 / 99 / 99
4,1-4,1.423 / 1.603 / 99 / 99,1.141 / 1.341 / 99 / 99,1.566 / 2.339 / 97 / 99,1.462 / 1.603 / 99 / 99
5,1-5,1.531 / 2.775 / 99 / 99,1.828 / 2.659 / 99 / 99,2.906 / 3.383 / 99 / 99,2.207 / 2.965 / 99 / 99
6,1-6,1.236 / 1.464 / 99 / 99,1.322 / 1.872 / 99 / 99,1.446 / 1.874 / 99 / 99,1.294 / 1.464 / 99 / 99
7,1-7,1.296 / 1.733 / 99 / 99,1.899 / 2.356 / 99 / 99,2.385 / 2.672 / 99 / 99,1.318 / 1.733 / 99 / 99
8,1-8,2.264 / 3.132 / 99 / 99,2.418 / 3.096 / 99 / 99,2.158 / 2.757 / 99 / 99,2.304 / 3.068 / 99 / 99
9,1-9,2.496 / 3.129 / 99 / 99,1.906 / 2.553 / 99 / 99,1.679 / 1.976 / 99 / 99,2.559 / 3.397 / 99 / 99
10,2-0,1.889 / 2.552 / 71 / 71,2.244 / 2.567 / 30 / 30,1.862 / 2.449 / 56 / 56,1.808 / 2.513 / 57 / 57
11,2-1,2.631 / 3.049 / 50 / 50,1.033 / 1.461 / 66 / 66,1.472 / 1.654 / 35 / 35,2.669 / 3.133 / 43 / 43
12,2-2,1.200 / 1.412 / 58 / 58,1.331 / 1.610 / 35 / 35,1.119 / 1.331 / 52 / 52,1.268 / 1.890 / 70 / 70
13,2-3,0.987 / 1.366 / 49 / 49,1.105 / 1.320 / 76 / 76,1.100 / 1.720 / 31 / 31,0.997 / 1.366 / 46 / 46
