,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.300 / 1.781 / 99 / 99,2.227 / 2.909 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.769 / 2.287 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.375 / 1.570 / 99 / 99,1.470 / 1.787 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,2.072 / 2.913 / 99 / 99,1.999 / 2.913 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.579 / 1.807 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.106 / 1.812 / 99 / 99,1.924 / 2.531 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.427 / 1.716 / 99 / 99,1.700 / 2.146 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.530 / 2.060 / 99 / 99,2.772 / 3.412 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.479 / 1.896 / 99 / 99,1.306 / 2.082 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.577 / 2.027 / 99 / 99,1.341 / 2.145 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,1.818 / 2.151 / 72 / 72,2.124 / 2.899 / 46 / 46,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 44
11,2-1,2.826 / 3.286 / 64 / 64,1.627 / 2.285 / 51 / 51,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 50
12,2-2,1.750 / 2.031 / 54 / 54,2.007 / 2.603 / 57 / 57,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 67
13,2-3,0.967 / 1.332 / 55 / 55,1.050 / 1.397 / 31 / 31,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 41
14,2-4,1.985 / 2.850 / 46 / 46,1.417 / 2.419 / 60 / 60,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 71
15,2-5,4.033 / 4.281 / 53 / 53,2.949 / 3.922 / 48 / 48,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 79
16,2-6,0.973 / 1.216 / 28 / 28,0.909 / 1.406 / 59 / 59,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 60
17,2-7,1.397 / 1.503 / 55 / 55,1.289 / 1.487 / 59 / 59,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 78
18,2-8,2.884 / 2.941 / 21 / 21,1.596 / 1.687 / 74 / 74,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 48
