,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1,1.1052838968865082,1.077692154255319,1.1118630319148932,1.0855426460711883,1.0797036283485926
2,1.0203568661213938,1.0003767301038058,1.0425012853470426,1.0154571925249893,1.0148581992170507
3,1.0174497495826373,1.0114556135770236,1.0318855218855223,1.0240314591700137,1.0169777630268841
4,0.9820229333333331,0.9792972677595629,0.9977549738219893,0.9991425565491849,0.9773128038897893
