,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1.0,1.007191992720655,1.0751030664395227,1.0447353479853478,1.1138617113223848,1.0900515734265737
1.25,0.9980580310880831,0.9810219206680583,1.0230474183350893,1.0152282249173092,0.9831621621621623
1.5,0.9864115669132477,0.9587919375812742,1.0034615384615382,0.9849153998678124,0.9673259972489677
1.75,1.0174497495826373,1.0114556135770236,1.0318855218855223,1.0240314591700137,1.0169777630268841
2.0,1.0224198675496687,1.0103076665550728,1.034390097022416,1.0339649818301948,1.01757707774799
