,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1.0,0.9713307888040713,0.9726925754060323,1.017300115874855,0.9704597560975612,0.9611457109283196
1.25,1.0403473053892216,1.0063415119363397,1.0396265865063457,1.0706768558951958,1.014541059602649
1.5,1.0173481318681317,1.0078196078431367,1.036586086956521,1.0274373368146217,1.0259929855326606
1.75,1.0203568661213938,1.0003767301038058,1.0425012853470426,1.0154571925249893,1.0148581992170507
2.0,1.0344531204644416,1.0339621451104102,1.040373138602519,1.0414833810888249,1.0375935098206652
