,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1,1.1371545502092046,1.1193973492723501,1.1776283277332644,1.191740833333333,1.1459183620239957
2,1.0344531204644416,1.0339621451104102,1.040373138602519,1.0414833810888249,1.0375935098206652
3,1.0224198675496687,1.0103076665550728,1.034390097022416,1.0339649818301948,1.01757707774799
4,1.0147305615550752,1.0087766247951953,1.0221409826912338,1.0110734170305673,1.007829000268025
