,min_max_percentage,shortest_path,least_used_capacity_percentage,ILP,least_conflict_value
1.0,1.0496171809841532,1.0389757322175737,1.0635501730103805,1.044345878136201,1.0391496196111591
1.25,1.0568807901907353,1.065135869565217,1.0943604095563144,1.1048392070484587,1.0762682255845943
1.5,1.0647975986277871,1.0379086357947436,1.0906757693974856,1.0747394519356237,1.059171355498721
1.75,1.1052838968865082,1.077692154255319,1.1118630319148932,1.0855426460711883,1.0797036283485926
2.0,1.1371545502092046,1.1193973492723501,1.1776283277332644,1.191740833333333,1.1459183620239957
