run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20231231-10:09:06-52093,runattr,,,configname,General,,
General-0-20231231-10:09:06-52093,runattr,,,datetime,20231231-10:09:06,,
General-0-20231231-10:09:06-52093,runattr,,,datetimef,20231231-100906,,
General-0-20231231-10:09:06-52093,runattr,,,experiment,General,,
General-0-20231231-10:09:06-52093,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20231231-10:09:06-52093,runattr,,,iterationvars,,,
General-0-20231231-10:09:06-52093,runattr,,,iterationvarsd,,,
General-0-20231231-10:09:06-52093,runattr,,,iterationvarsf,,,
General-0-20231231-10:09:06-52093,runattr,,,measurement,,,
General-0-20231231-10:09:06-52093,runattr,,,network,TSN_multipath,,
General-0-20231231-10:09:06-52093,runattr,,,processid,52093,,
General-0-20231231-10:09:06-52093,runattr,,,repetition,0,,
General-0-20231231-10:09:06-52093,runattr,,,replication,#0,,
General-0-20231231-10:09:06-52093,runattr,,,resultdir,results,,
General-0-20231231-10:09:06-52093,runattr,,,runnumber,0,,
General-0-20231231-10:09:06-52093,runattr,,,seedset,0,,
General-0-20231231-10:09:06-52093,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20231231-10:09:06-52093,config,,,network,TSN_multipath,,
General-0-20231231-10:09:06-52093,config,,,sim-time-limit,100ms,,
General-0-20231231-10:09:06-52093,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20231231-10:09:06-52093,config,,,*.*.hasStreamRedundancy,true,,
General-0-20231231-10:09:06-52093,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20231231-10:09:06-52093,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20231231-10:09:06-52093,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20231231-10:09:06-52093,config,,,*.host0.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[1].bitrate,2200Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[2].bitrate,2300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[3].bitrate,1400Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[4].bitrate,1900Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[5].bitrate,1500Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[6].bitrate,1300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch0.eth[7].bitrate,2100Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.host1.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch1.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch1.eth[1].bitrate,2200Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch1.eth[2].bitrate,1900Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch1.eth[3].bitrate,1800Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch1.eth[4].bitrate,1300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.host2.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch2.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch2.eth[1].bitrate,2300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch2.eth[2].bitrate,1500Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch2.eth[3].bitrate,2400Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.host3.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[1].bitrate,1800Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[2].bitrate,1300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[3].bitrate,2400Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[4].bitrate,1700Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch3.eth[5].bitrate,1700Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.host4.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[0].bitrate,1000Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[1].bitrate,1400Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[2].bitrate,1300Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[3].bitrate,1700Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[4].bitrate,2100Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.switch4.eth[5].bitrate,1700Mbps,,
General-0-20231231-10:09:06-52093,config,,,*.host2.numApps,1,,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].typename,UdpSourceApp,,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].io.destAddress,"""host1""",,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].source.packetNameFormat,"""%M-%m-%c""",,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].source.displayStringTextFormat,"""sent %p pk (%l)""",,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].source.packetLength,18B,,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].source.productionInterval,1ms,,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].display-name,type2_0,,
General-0-20231231-10:09:06-52093,config,,,*.host2.app[0].io.destPort,1000,,
General-0-20231231-10:09:06-52093,config,,,*.host1.numApps,1,,
General-0-20231231-10:09:06-52093,config,,,*.host1.app[0].typename,UdpSinkApp,,
General-0-20231231-10:09:06-52093,config,,,*.host1.app[0].io.localPort,1000,,
General-0-20231231-10:09:06-52093,config,,,*.streamRedundancyConfigurator.configuration,"[
	{
		name: ""shortest_path"",
		packetFilter: ""*-type2_0-*"",
		source: ""host2"",
		destination: ""host1"",
		trees: [[[""host2"", ""switch2"", ""switch0"", ""switch1"", ""host1""]]]
	}]",,
General-0-20231231-10:09:06-52093,vector,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,,,"0.000002095399 0.001002095399 0.002002095399 0.003002095399 0.004002095399 0.005002095399 0.006002095399 0.007002095399 0.008002095399 0.009002095399 0.010002095399 0.011002095399 0.012002095399 0.013002095399 0.014002095399 0.015002095399 0.016002095399 0.017002095399 0.018002095399 0.019002095399 0.020002095399 0.021002095399 0.022002095399 0.023002095399 0.024002095399 0.025002095399 0.026002095399 0.027002095399 0.028002095399 0.029002095399 0.030002095399 0.031002095399 0.032002095399 0.033002095399 0.034002095399 0.035002095399 0.036002095399 0.037002095399 0.038002095399 0.039002095399 0.040002095399 0.041002095399 0.042002095399 0.043002095399 0.044002095399 0.045002095399 0.046002095399 0.047002095399 0.048002095399 0.049002095399 0.050002095399 0.051002095399 0.052002095399 0.053002095399 0.054002095399 0.055002095399 0.056002095399 0.057002095399 0.058002095399 0.059002095399 0.060002095399 0.061002095399 0.062002095399 0.063002095399 0.064002095399 0.065002095399 0.066002095399 0.067002095399 0.068002095399 0.069002095399 0.070002095399 0.071002095399 0.072002095399 0.073002095399 0.074002095399 0.075002095399 0.076002095399 0.077002095399 0.078002095399 0.079002095399 0.080002095399 0.081002095399 0.082002095399 0.083002095399 0.084002095399 0.085002095399 0.086002095399 0.087002095399 0.088002095399 0.089002095399 0.090002095399 0.091002095399 0.092002095399 0.093002095399 0.094002095399 0.095002095399 0.096002095399 0.097002095399 0.098002095399","2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06 2.095399e-06"
General-0-20231231-10:09:06-52093,attr,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,interpolationmode,none,,
General-0-20231231-10:09:06-52093,attr,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,recordingmode,vector,,
General-0-20231231-10:09:06-52093,attr,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,source,weightedMeanPerGroup(groupRegionsPerPacket(lifeTimePerRegion(packetPushed))),,
General-0-20231231-10:09:06-52093,attr,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,title,mean bit life time per packet,,
General-0-20231231-10:09:06-52093,attr,TSN_multipath.host1.app[0].sink,meanBitLifeTimePerPacket:vector,unit,s,,
