,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.087 / 1.159 / 99 / 99,1.227 / 1.307 / 99 / 99,2.097 / 2.283 / 99 / 99,1.270 / 1.350 / 99 / 99
1,1-1,0.974 / 1.054 / 99 / 99,1.104 / 1.339 / 99 / 99,1.099 / 1.339 / 99 / 99,0.971 / 1.054 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.819 / 2.059 / 99 / 99,1.943 / 2.401 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.185 / 1.505 / 99 / 99,1.577 / 1.674 / 99 / 99,1.745 / 1.800 / 99 / 99,1.189 / 1.491 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.287 / 1.287 / 99 / 99,2.193 / 2.245 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,2.020 / 2.558 / 99 / 99,1.876 / 3.110 / 99 / 99,3.336 / 3.831 / 99 / 99,1.739 / 2.558 / 99 / 99
6,1-6,2.148 / 2.720 / 99 / 99,1.962 / 2.541 / 99 / 99,1.991 / 2.541 / 99 / 99,2.168 / 2.933 / 99 / 99
7,1-7,2.041 / 2.260 / 99 / 99,1.355 / 1.385 / 99 / 99,2.752 / 2.961 / 99 / 99,1.353 / 1.466 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,1.562 / 1.562 / 99 / 99,2.374 / 2.527 / 99 / 99,1.000 / 1.000 / 99 / 99
9,1-9,1.204 / 1.375 / 99 / 99,1.147 / 1.517 / 99 / 99,1.272 / 1.517 / 99 / 99,1.884 / 2.211 / 99 / 99
10,1-10,1.216 / 1.339 / 99 / 99,1.766 / 2.010 / 99 / 99,3.473 / 3.680 / 99 / 99,1.246 / 1.339 / 99 / 99
11,1-11,1.814 / 3.865 / 99 / 99,1.549 / 2.353 / 99 / 99,1.469 / 1.755 / 99 / 99,2.065 / 2.384 / 99 / 99
12,2-0,3.836 / 4.424 / 71 / 71,3.971 / 4.515 / 41 / 41,3.676 / 4.288 / 45 / 45,3.762 / 4.660 / 37 / 37
13,2-1,1.899 / 3.599 / 57 / 57,1.130 / 1.130 / 41 / 41,1.130 / 1.130 / 47 / 47,1.977 / 2.254 / 43 / 43
14,2-2,1.207 / 1.992 / 65 / 65,2.046 / 2.727 / 63 / 63,2.191 / 3.073 / 53 / 53,1.223 / 1.775 / 61 / 61
15,2-3,1.301 / 3.339 / 58 / 58,1.210 / 1.257 / 39 / 39,1.119 / 1.257 / 52 / 52,1.521 / 3.204 / 47 / 47
16,2-4,2.302 / 2.302 / 31 / 31,0.892 / 0.892 / 35 / 35,1.921 / 1.958 / 49 / 49,2.430 / 2.430 / 55 / 55
17,2-5,2.982 / 3.021 / 40 / 40,1.398 / 1.463 / 62 / 62,1.252 / 1.400 / 56 / 56,3.021 / 3.021 / 54 / 54
18,2-6,2.354 / 2.354 / 53 / 53,2.354 / 2.354 / 66 / 66,2.491 / 2.616 / 49 / 49,2.395 / 2.492 / 34 / 34
19,2-7,3.853 / 4.538 / 52 / 52,3.587 / 4.180 / 40 / 40,3.784 / 4.180 / 48 / 48,3.599 / 4.167 / 22 / 22
20,2-8,3.061 / 3.220 / 54 / 54,1.414 / 3.173 / 32 / 32,1.018 / 1.018 / 56 / 56,3.050 / 3.220 / 38 / 38
21,2-9,1.465 / 1.573 / 57 / 57,1.403 / 1.596 / 49 / 49,1.369 / 1.596 / 50 / 50,1.317 / 1.706 / 55 / 55
22,2-10,0.723 / 0.723 / 63 / 63,1.390 / 1.628 / 43 / 43,1.388 / 1.628 / 76 / 76,0.839 / 1.636 / 72 / 72
23,2-11,1.558 / 2.290 / 37 / 37,2.235 / 2.493 / 52 / 52,3.990 / 4.095 / 54 / 54,2.177 / 2.728 / 50 / 50
