,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.813 / 2.419 / 99 / 99,1.725 / 2.526 / 99 / 99,1.566 / 2.206 / 99 / 99,1.732 / 2.445 / 99 / 99
1,1-1,1.294 / 1.683 / 99 / 99,2.062 / 2.250 / 99 / 99,1.980 / 2.209 / 99 / 99,1.401 / 1.683 / 99 / 99
2,1-2,2.290 / 2.919 / 99 / 99,2.367 / 2.852 / 99 / 99,2.230 / 3.099 / 99 / 99,2.162 / 2.837 / 99 / 99
3,2-0,1.079 / 1.381 / 49 / 49,1.628 / 2.069 / 62 / 62,1.238 / 1.957 / 63 / 63,1.194 / 1.658 / 49 / 49
4,2-1,1.325 / 1.699 / 77 / 77,1.421 / 1.942 / 67 / 67,1.270 / 2.149 / 34 / 34,0.953 / 1.265 / 48 / 48
5,2-2,2.094 / 2.824 / 50 / 50,2.390 / 3.019 / 53 / 53,2.315 / 2.926 / 56 / 56,2.166 / 2.749 / 68 / 68
6,2-3,1.984 / 2.365 / 48 / 48,2.297 / 2.936 / 35 / 35,2.314 / 2.940 / 46 / 46,2.022 / 2.678 / 43 / 43
7,2-4,0.841 / 1.008 / 39 / 39,0.796 / 0.971 / 69 / 69,0.831 / 0.971 / 52 / 52,0.865 / 2.304 / 72 / 72
8,2-5,1.101 / 1.121 / 64 / 64,1.293 / 1.596 / 52 / 52,1.253 / 1.599 / 61 / 61,1.091 / 1.121 / 45 / 45
9,2-6,1.336 / 1.650 / 31 / 31,1.743 / 2.121 / 23 / 23,1.603 / 1.892 / 48 / 48,1.369 / 1.650 / 61 / 61
10,2-7,1.643 / 1.944 / 68 / 68,1.646 / 1.756 / 56 / 56,1.653 / 1.756 / 74 / 74,1.667 / 1.807 / 23 / 23
11,2-8,0.958 / 0.969 / 73 / 73,1.143 / 1.452 / 63 / 63,1.188 / 1.452 / 41 / 41,0.961 / 0.969 / 50 / 50
12,2-9,2.075 / 2.571 / 63 / 63,1.303 / 1.513 / 48 / 48,1.390 / 1.908 / 38 / 38,2.172 / 2.571 / 56 / 56
13,2-10,1.084 / 1.836 / 46 / 46,1.062 / 1.671 / 46 / 46,1.033 / 1.636 / 50 / 50,1.107 / 1.859 / 59 / 59
14,2-11,2.757 / 3.227 / 27 / 27,1.403 / 1.832 / 44 / 44,1.318 / 1.856 / 80 / 80,2.834 / 3.147 / 67 / 67
