,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.197 / 1.629 / 99 / 99,1.258 / 1.629 / 99 / 99,1.275 / 1.629 / 99 / 99,1.291 / 1.629 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.096 / 1.226 / 99 / 99,1.921 / 2.268 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.173 / 1.503 / 99 / 99,1.143 / 1.244 / 99 / 99,1.630 / 1.841 / 99 / 99,1.294 / 1.503 / 99 / 99
3,2-0,1.118 / 1.526 / 49 / 49,1.223 / 1.526 / 54 / 54,1.129 / 1.526 / 31 / 31,1.092 / 1.526 / 35 / 35
4,2-1,1.209 / 1.659 / 57 / 57,1.097 / 1.456 / 56 / 56,1.084 / 1.516 / 77 / 77,1.075 / 1.516 / 38 / 38
5,2-2,1.288 / 1.692 / 60 / 60,1.129 / 1.692 / 18 / 18,1.183 / 1.768 / 36 / 36,1.278 / 1.692 / 66 / 66
6,2-3,1.263 / 1.458 / 66 / 66,0.857 / 0.857 / 40 / 40,1.261 / 1.458 / 69 / 69,1.143 / 1.458 / 53 / 53
7,2-4,1.032 / 1.144 / 22 / 22,0.844 / 0.897 / 73 / 73,1.269 / 1.277 / 59 / 59,1.040 / 1.144 / 50 / 50
8,2-5,1.392 / 1.726 / 86 / 86,0.913 / 1.214 / 47 / 47,0.957 / 1.530 / 74 / 74,1.247 / 1.431 / 45 / 45
9,2-6,1.887 / 2.482 / 77 / 77,1.340 / 1.944 / 52 / 52,1.306 / 2.145 / 34 / 34,1.764 / 2.340 / 61 / 61
10,2-7,0.965 / 0.970 / 52 / 52,0.904 / 0.904 / 43 / 43,0.904 / 0.904 / 54 / 54,0.954 / 0.970 / 35 / 35
11,2-8,1.028 / 1.028 / 50 / 50,0.854 / 0.854 / 58 / 58,1.032 / 1.074 / 56 / 56,1.028 / 1.028 / 29 / 29
12,2-9,0.984 / 0.984 / 42 / 42,0.705 / 0.705 / 54 / 54,0.705 / 0.705 / 55 / 55,0.984 / 0.984 / 63 / 63
13,2-10,1.087 / 1.783 / 58 / 58,1.057 / 1.377 / 28 / 28,1.204 / 1.783 / 41 / 41,1.169 / 1.783 / 47 / 47
14,2-11,1.021 / 1.123 / 67 / 67,1.121 / 1.364 / 40 / 40,1.030 / 1.123 / 69 / 69,0.997 / 1.123 / 42 / 42
