,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.262 / 1.567 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.192 / 1.432 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.296 / 1.667 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.414 / 1.530 / 99 / 99
3,2-0,0.937 / 1.526 / 63 / 63,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 52,1.168 / 1.655 / 69 / 69
4,2-1,0.933 / 0.933 / 75 / 75,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 63,1.085 / 1.085 / 64 / 64
5,2-2,1.094 / 1.543 / 54 / 54,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 55,1.169 / 1.419 / 40 / 40
6,2-3,0.964 / 1.010 / 20 / 20,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 62,1.056 / 1.225 / 68 / 68
7,2-4,1.457 / 1.689 / 43 / 43,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 39,1.653 / 1.999 / 69 / 69
8,2-5,1.219 / 1.509 / 61 / 61,-1.000 / -1.000 / 0 / 13,-1.000 / -1.000 / 0 / 58,1.210 / 1.509 / 52 / 52
9,2-6,1.236 / 1.634 / 33 / 33,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 71,1.352 / 1.746 / 45 / 45
10,2-7,1.139 / 1.396 / 29 / 29,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 21,1.503 / 1.653 / 42 / 42
11,2-8,0.783 / 0.783 / 40 / 40,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 72,0.960 / 1.022 / 54 / 54
12,2-9,1.066 / 1.544 / 77 / 77,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 43,1.272 / 1.756 / 34 / 34
13,2-10,1.243 / 1.608 / 52 / 52,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 69,1.652 / 2.033 / 61 / 61
14,2-11,1.072 / 1.392 / 41 / 41,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 38,1.032 / 1.712 / 44 / 44
