,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.145 / 1.682 / 99 / 99,1.877 / 2.180 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.169 / 1.682 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.329 / 1.384 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.442 / 1.586 / 99 / 99,2.155 / 2.372 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.434 / 1.540 / 99 / 99
3,1-3,1.731 / 1.936 / 99 / 99,36.221 / 1278.024 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.740 / 1.936 / 99 / 99
4,1-4,1.203 / 1.403 / 99 / 99,2.006 / 2.328 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.114 / 1.403 / 99 / 99
5,1-5,1.366 / 1.802 / 99 / 99,13.379 / 1174.081 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.448 / 1.802 / 99 / 99
6,1-6,1.125 / 1.375 / 99 / 99,1.064 / 1.375 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.102 / 1.375 / 99 / 99
7,1-7,1.146 / 1.146 / 99 / 99,0.932 / 0.932 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.146 / 1.146 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,1.542 / 1.542 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
9,2-0,1.934 / 2.003 / 27 / 27,0.910 / 0.910 / 51 / 51,-1.000 / -1.000 / 0 / 45,1.959 / 2.003 / 30 / 30
10,2-1,1.223 / 1.495 / 43 / 43,1.137 / 1.340 / 38 / 38,-1.000 / -1.000 / 0 / 39,1.253 / 1.495 / 63 / 63
11,2-2,1.011 / 1.372 / 52 / 52,2.067 / 2.509 / 30 / 30,-1.000 / -1.000 / 0 / 45,1.082 / 1.372 / 71 / 71
12,2-3,1.601 / 1.921 / 54 / 54,2.011 / 2.260 / 54 / 54,-1.000 / -1.000 / 0 / 42,1.581 / 1.921 / 53 / 53
13,2-4,0.945 / 0.945 / 44 / 44,10.442 / 427.723 / 44 / 44,-1.000 / -1.000 / 0 / 46,0.945 / 0.945 / 61 / 61
14,2-5,1.845 / 2.128 / 29 / 29,0.972 / 1.303 / 59 / 59,-1.000 / -1.000 / 0 / 56,1.846 / 2.128 / 46 / 46
15,2-6,1.818 / 1.818 / 34 / 34,0.876 / 0.876 / 45 / 45,-1.000 / -1.000 / 0 / 45,1.904 / 2.096 / 55 / 55
16,2-7,0.895 / 0.895 / 50 / 50,10.036 / 520.645 / 58 / 58,-1.000 / -1.000 / 0 / 47,0.895 / 0.895 / 28 / 28
17,2-8,0.973 / 1.243 / 26 / 26,1.013 / 1.243 / 52 / 52,-1.000 / -1.000 / 0 / 61,1.021 / 1.243 / 49 / 49
