,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.314 / 1.355 / 99 / 99,0.772 / 0.936 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.931 / 2.105 / 99 / 99
1,1-1,1.039 / 1.083 / 99 / 99,1.487 / 1.662 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.303 / 1.305 / 99 / 99
2,1-2,1.585 / 1.797 / 99 / 99,1.943 / 2.231 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.482 / 1.797 / 99 / 99
3,1-3,2.160 / 2.465 / 99 / 99,2.235 / 2.564 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.934 / 2.121 / 99 / 99
4,1-4,1.357 / 1.426 / 99 / 99,1.701 / 1.816 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.339 / 1.426 / 99 / 99
5,1-5,1.175 / 1.403 / 99 / 99,1.230 / 1.403 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.179 / 1.403 / 99 / 99
6,1-6,1.169 / 1.363 / 99 / 99,1.672 / 2.896 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.216 / 1.363 / 99 / 99
7,1-7,1.027 / 1.170 / 99 / 99,1.409 / 1.818 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.050 / 1.170 / 99 / 99
8,1-8,1.149 / 1.295 / 99 / 99,1.315 / 1.425 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.194 / 1.295 / 99 / 99
9,2-0,2.348 / 2.348 / 42 / 42,1.682 / 1.916 / 56 / 56,-1.000 / -1.000 / 0 / 76,2.061 / 2.139 / 43 / 43
10,2-1,1.090 / 1.238 / 47 / 47,1.163 / 1.461 / 59 / 59,-1.000 / -1.000 / 0 / 24,1.049 / 1.238 / 39 / 39
11,2-2,1.606 / 2.270 / 68 / 68,1.134 / 1.219 / 39 / 39,-1.000 / -1.000 / 0 / 42,1.580 / 1.939 / 51 / 51
12,2-3,1.753 / 1.782 / 35 / 35,1.043 / 1.166 / 36 / 36,-1.000 / -1.000 / 0 / 50,1.347 / 1.347 / 45 / 45
13,2-4,0.919 / 0.919 / 53 / 53,0.919 / 0.919 / 50 / 50,-1.000 / -1.000 / 0 / 45,1.045 / 3.659 / 69 / 69
14,2-5,1.882 / 2.191 / 82 / 82,1.306 / 1.921 / 44 / 44,-1.000 / -1.000 / 0 / 70,1.786 / 2.076 / 53 / 53
15,2-6,0.991 / 0.993 / 46 / 46,0.997 / 1.356 / 46 / 46,-1.000 / -1.000 / 0 / 28,0.998 / 1.356 / 60 / 60
16,2-7,0.955 / 1.047 / 49 / 49,0.969 / 1.047 / 61 / 61,-1.000 / -1.000 / 0 / 35,0.937 / 1.047 / 65 / 65
17,2-8,1.110 / 1.110 / 50 / 50,0.941 / 0.941 / 72 / 72,-1.000 / -1.000 / 0 / 38,1.110 / 1.110 / 58 / 58
