,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.102 / 1.531 / 99 / 99,1.094 / 1.273 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.630 / 1.921 / 99 / 99
1,1-1,0.950 / 1.161 / 99 / 99,0.944 / 1.086 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.957 / 1.161 / 99 / 99
2,1-2,1.219 / 1.386 / 99 / 99,1.607 / 1.784 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.206 / 1.605 / 99 / 99
3,1-3,1.257 / 2.023 / 99 / 99,1.526 / 2.023 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.146 / 1.778 / 99 / 99
4,1-4,1.279 / 1.381 / 99 / 99,1.370 / 1.708 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.112 / 1.381 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.174 / 1.337 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.215 / 1.282 / 99 / 99,1.282 / 1.626 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.149 / 1.527 / 99 / 99
7,1-7,1.294 / 1.614 / 99 / 99,1.716 / 1.771 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.366 / 1.771 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
9,1-9,1.602 / 1.851 / 99 / 99,1.763 / 1.982 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.545 / 1.851 / 99 / 99
10,1-10,1.393 / 1.706 / 99 / 99,1.310 / 1.571 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.488 / 1.897 / 99 / 99
11,1-11,1.764 / 1.900 / 99 / 99,1.811 / 1.900 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.650 / 1.964 / 99 / 99
12,1-12,1.533 / 1.645 / 99 / 99,1.386 / 1.605 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.836 / 2.017 / 99 / 99
13,2-0,0.898 / 0.898 / 42 / 42,0.898 / 0.898 / 78 / 78,-1.000 / -1.000 / 0 / 57,0.898 / 0.898 / 41 / 41
14,2-1,0.992 / 1.265 / 68 / 68,1.456 / 1.901 / 40 / 40,-1.000 / -1.000 / 0 / 29,1.009 / 1.345 / 47 / 47
15,2-2,1.488 / 1.770 / 21 / 21,0.899 / 0.899 / 55 / 55,-1.000 / -1.000 / 0 / 49,1.541 / 1.910 / 47 / 47
16,2-3,1.471 / 1.728 / 57 / 57,1.242 / 1.851 / 51 / 51,-1.000 / -1.000 / 0 / 49,1.565 / 1.965 / 48 / 48
17,2-4,2.177 / 2.179 / 73 / 73,1.719 / 2.046 / 76 / 76,-1.000 / -1.000 / 0 / 61,2.282 / 2.644 / 31 / 31
18,2-5,0.979 / 1.195 / 90 / 90,0.938 / 1.141 / 61 / 61,-1.000 / -1.000 / 0 / 45,0.921 / 1.141 / 57 / 57
19,2-6,1.764 / 2.208 / 53 / 53,1.869 / 2.454 / 53 / 53,-1.000 / -1.000 / 0 / 51,1.713 / 2.208 / 42 / 42
20,2-7,1.415 / 1.682 / 27 / 27,1.483 / 1.917 / 72 / 72,-1.000 / -1.000 / 0 / 56,1.375 / 1.782 / 49 / 49
21,2-8,1.442 / 1.867 / 69 / 69,1.355 / 1.788 / 32 / 32,-1.000 / -1.000 / 0 / 64,1.558 / 1.867 / 46 / 46
22,2-9,1.272 / 1.337 / 24 / 24,1.232 / 1.706 / 44 / 44,-1.000 / -1.000 / 0 / 51,1.287 / 1.337 / 40 / 40
23,2-10,0.915 / 1.193 / 34 / 34,1.151 / 1.193 / 42 / 42,-1.000 / -1.000 / 0 / 52,1.086 / 1.754 / 38 / 38
24,2-11,1.055 / 1.294 / 41 / 41,1.076 / 1.231 / 46 / 46,-1.000 / -1.000 / 0 / 55,1.188 / 1.439 / 59 / 59
25,2-12,1.286 / 1.550 / 55 / 55,0.933 / 1.888 / 77 / 77,-1.000 / -1.000 / 0 / 56,1.580 / 1.965 / 48 / 48
