,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.462 / 1.813 / 99 / 99,1.630 / 1.849 / 99 / 99,1.196 / 1.373 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.511 / 2.118 / 99 / 99,1.454 / 2.118 / 99 / 99,1.416 / 2.118 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.991 / 2.460 / 99 / 99,2.656 / 2.926 / 99 / 99,1.726 / 2.090 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.487 / 1.911 / 99 / 99,1.238 / 1.717 / 99 / 99,1.278 / 1.569 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.279 / 1.561 / 99 / 99,1.334 / 1.534 / 99 / 99,1.214 / 1.431 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.732 / 2.194 / 99 / 99,1.814 / 2.178 / 99 / 99,1.774 / 2.110 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.005 / 2.310 / 99 / 99,1.892 / 2.310 / 99 / 99,1.869 / 2.360 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.884 / 2.249 / 99 / 99,1.763 / 2.204 / 99 / 99,1.896 / 2.316 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.841 / 2.157 / 99 / 99,1.498 / 2.257 / 93 / 99,1.647 / 2.115 / 93 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.990 / 2.015 / 99 / 99,1.395 / 2.773 / 99 / 99,1.000 / 1.000 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,1.548 / 1.548 / 99 / 99,2.851 / 3.102 / 99 / 99,1.379 / 1.379 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,1.149 / 1.149 / 99 / 99,1.617 / 1.766 / 99 / 99,1.000 / 1.000 / 99 / 99
13,2-0,-1.000 / -1.000 / 0 / 58,0.984 / 1.191 / 50 / 50,1.190 / 1.585 / 54 / 54,0.694 / 0.694 / 38 / 38
14,2-1,-1.000 / -1.000 / 0 / 53,1.217 / 2.056 / 43 / 43,2.013 / 2.663 / 65 / 65,1.091 / 1.256 / 32 / 32
15,2-2,-1.000 / -1.000 / 0 / 54,1.243 / 1.471 / 48 / 48,1.408 / 1.518 / 59 / 59,1.079 / 1.348 / 57 / 57
16,2-3,-1.000 / -1.000 / 0 / 25,2.207 / 2.503 / 50 / 50,2.085 / 2.297 / 28 / 28,2.035 / 2.368 / 53 / 53
17,2-4,-1.000 / -1.000 / 0 / 63,0.931 / 0.931 / 50 / 50,0.931 / 0.931 / 67 / 67,1.037 / 1.182 / 52 / 52
18,2-5,-1.000 / -1.000 / 0 / 63,1.166 / 1.466 / 70 / 70,1.123 / 1.466 / 65 / 65,1.135 / 1.466 / 36 / 36
19,2-6,-1.000 / -1.000 / 0 / 40,0.929 / 0.929 / 44 / 44,0.929 / 0.929 / 57 / 57,0.929 / 0.929 / 49 / 49
20,2-7,-1.000 / -1.000 / 0 / 23,1.340 / 1.369 / 47 / 47,1.333 / 1.369 / 41 / 41,1.357 / 1.918 / 52 / 52
21,2-8,-1.000 / -1.000 / 0 / 30,1.296 / 1.615 / 30 / 30,1.180 / 1.615 / 49 / 49,1.196 / 1.615 / 53 / 53
22,2-9,-1.000 / -1.000 / 0 / 64,1.416 / 2.088 / 52 / 52,1.073 / 1.343 / 51 / 51,1.279 / 1.504 / 41 / 41
23,2-10,-1.000 / -1.000 / 0 / 67,1.471 / 1.553 / 47 / 47,1.597 / 1.755 / 49 / 49,1.281 / 1.392 / 49 / 49
24,2-11,-1.000 / -1.000 / 0 / 42,1.328 / 1.829 / 53 / 53,1.526 / 1.805 / 44 / 44,1.080 / 1.257 / 29 / 29
25,2-12,-1.000 / -1.000 / 0 / 38,1.287 / 2.289 / 67 / 67,2.125 / 2.822 / 51 / 51,1.392 / 2.327 / 35 / 35
