,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.402 / 2.015 / 99 / 99,1.655 / 2.048 / 99 / 99,1.599 / 2.098 / 99 / 99,1.625 / 2.015 / 99 / 99
1,1-1,1.498 / 1.788 / 99 / 99,1.370 / 1.788 / 99 / 99,1.414 / 1.788 / 99 / 99,1.449 / 1.788 / 99 / 99
2,1-2,1.169 / 1.433 / 99 / 99,1.156 / 1.433 / 99 / 99,1.488 / 1.614 / 99 / 99,1.495 / 1.614 / 99 / 99
3,1-3,1.884 / 2.132 / 99 / 99,1.953 / 2.132 / 99 / 99,1.867 / 2.432 / 99 / 99,1.947 / 2.546 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.331 / 2.304 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.475 / 1.823 / 99 / 99,1.805 / 2.019 / 99 / 99,1.836 / 2.076 / 99 / 99,1.364 / 1.823 / 99 / 99
7,2-0,0.931 / 1.270 / 57 / 57,1.080 / 1.270 / 66 / 66,1.080 / 1.270 / 68 / 68,1.175 / 1.725 / 78 / 78
8,2-1,1.258 / 1.742 / 62 / 62,1.039 / 1.410 / 50 / 50,1.359 / 1.871 / 53 / 53,1.348 / 2.124 / 34 / 34
9,2-2,1.206 / 1.555 / 63 / 63,1.116 / 1.555 / 43 / 43,1.093 / 1.555 / 49 / 49,1.053 / 1.555 / 77 / 77
10,2-3,1.016 / 1.312 / 15 / 15,0.918 / 1.312 / 45 / 45,0.909 / 0.909 / 38 / 38,1.091 / 2.178 / 49 / 49
11,2-4,1.333 / 1.344 / 56 / 56,1.333 / 1.344 / 56 / 56,1.330 / 1.344 / 53 / 53,1.329 / 1.344 / 40 / 40
12,2-5,1.315 / 1.660 / 40 / 40,1.428 / 1.660 / 63 / 63,1.411 / 1.660 / 49 / 49,1.411 / 1.660 / 43 / 43
13,2-6,1.247 / 1.268 / 43 / 43,1.244 / 1.268 / 63 / 63,1.239 / 1.268 / 65 / 65,1.238 / 1.268 / 53 / 53
