,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.207 / 1.782 / 99 / 99,1.535 / 1.888 / 99 / 99,1.229 / 2.083 / 99 / 99,1.401 / 1.883 / 99 / 99
1,1-1,1.160 / 1.264 / 99 / 99,1.600 / 1.717 / 99 / 99,1.446 / 1.606 / 99 / 99,1.073 / 1.264 / 99 / 99
2,1-2,1.751 / 2.016 / 99 / 99,1.438 / 1.461 / 99 / 99,1.431 / 1.461 / 99 / 99,1.687 / 2.016 / 99 / 99
3,1-3,1.152 / 1.525 / 99 / 99,1.888 / 2.195 / 99 / 99,1.861 / 2.165 / 99 / 99,1.096 / 1.525 / 99 / 99
4,1-4,2.114 / 2.294 / 99 / 99,2.493 / 2.567 / 99 / 99,2.351 / 2.613 / 99 / 99,2.098 / 2.401 / 99 / 99
5,1-5,1.824 / 2.098 / 99 / 99,1.506 / 1.949 / 99 / 99,1.490 / 1.964 / 99 / 99,1.824 / 2.098 / 99 / 99
6,1-6,1.154 / 1.282 / 99 / 99,1.409 / 1.611 / 99 / 99,1.190 / 1.354 / 99 / 99,1.183 / 1.282 / 99 / 99
7,2-0,2.165 / 2.264 / 37 / 37,2.047 / 2.064 / 40 / 40,2.075 / 2.500 / 53 / 53,2.239 / 2.264 / 22 / 22
8,2-1,1.062 / 1.062 / 47 / 47,1.062 / 1.062 / 41 / 41,1.062 / 1.062 / 41 / 41,1.062 / 1.062 / 40 / 40
9,2-2,1.093 / 1.093 / 52 / 52,1.086 / 1.086 / 22 / 22,1.087 / 1.093 / 51 / 51,1.093 / 1.093 / 52 / 52
10,2-3,1.625 / 1.777 / 31 / 31,1.583 / 1.662 / 69 / 69,1.599 / 1.662 / 26 / 26,1.631 / 1.777 / 54 / 54
11,2-4,1.366 / 1.475 / 54 / 54,0.928 / 1.150 / 74 / 74,1.119 / 1.150 / 36 / 36,1.192 / 1.475 / 49 / 49
12,2-5,1.360 / 1.412 / 38 / 38,1.932 / 2.244 / 37 / 37,1.989 / 2.214 / 34 / 34,1.372 / 1.412 / 35 / 35
13,2-6,1.587 / 1.645 / 53 / 53,1.526 / 1.526 / 50 / 50,1.526 / 1.526 / 35 / 35,1.596 / 1.878 / 65 / 65
