,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.273 / 1.561 / 99 / 99,1.229 / 1.561 / 99 / 99,1.307 / 1.561 / 99 / 99,1.257 / 1.561 / 99 / 99
1,1-1,1.276 / 1.700 / 99 / 99,1.294 / 1.700 / 99 / 99,1.378 / 1.700 / 99 / 99,1.252 / 1.700 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.177 / 1.177 / 99 / 99,1.177 / 1.177 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,2.122 / 2.323 / 99 / 99,2.192 / 2.421 / 99 / 99,2.151 / 2.323 / 99 / 99,2.057 / 2.323 / 99 / 99
4,1-4,0.874 / 1.000 / 99 / 99,2.125 / 2.277 / 99 / 99,2.202 / 2.277 / 99 / 99,0.871 / 1.000 / 99 / 99
5,1-5,1.440 / 1.504 / 99 / 99,1.350 / 1.350 / 99 / 99,1.350 / 1.350 / 99 / 99,1.350 / 1.350 / 99 / 99
6,2-0,0.924 / 1.264 / 33 / 33,0.949 / 1.264 / 35 / 35,1.029 / 1.264 / 50 / 50,0.925 / 1.199 / 41 / 41
7,2-1,1.372 / 1.682 / 42 / 42,1.807 / 2.014 / 63 / 63,1.360 / 1.598 / 55 / 55,1.447 / 1.682 / 61 / 61
8,2-2,2.063 / 2.250 / 33 / 33,2.017 / 2.146 / 27 / 27,2.100 / 2.418 / 63 / 63,2.692 / 2.761 / 64 / 64
9,2-3,1.339 / 1.512 / 72 / 72,1.318 / 1.353 / 47 / 47,1.347 / 1.353 / 34 / 34,1.347 / 1.353 / 45 / 45
10,2-4,1.629 / 1.925 / 84 / 84,3.640 / 4.262 / 53 / 53,3.682 / 4.420 / 46 / 46,1.603 / 1.820 / 41 / 41
11,2-5,1.848 / 2.417 / 49 / 49,2.255 / 2.255 / 41 / 41,2.255 / 2.255 / 52 / 52,1.813 / 1.813 / 41 / 41
12,2-6,2.297 / 2.558 / 52 / 52,1.649 / 1.672 / 43 / 43,2.172 / 2.423 / 62 / 62,0.918 / 0.918 / 48 / 48
13,2-7,2.662 / 3.632 / 31 / 31,2.712 / 3.497 / 27 / 30,2.673 / 3.632 / 46 / 63,3.142 / 3.497 / 23 / 23
14,2-8,2.317 / 2.317 / 63 / 63,1.691 / 1.718 / 53 / 53,2.222 / 2.222 / 54 / 54,0.943 / 0.943 / 25 / 25
15,2-9,1.447 / 1.995 / 50 / 50,2.012 / 2.342 / 46 / 46,2.025 / 2.342 / 40 / 40,1.478 / 1.811 / 48 / 48
16,2-10,1.264 / 1.495 / 38 / 38,1.178 / 1.495 / 39 / 39,1.201 / 1.495 / 65 / 65,1.212 / 1.495 / 76 / 76
17,2-11,2.142 / 2.225 / 42 / 42,2.128 / 2.128 / 45 / 45,2.128 / 2.128 / 46 / 46,2.863 / 2.863 / 55 / 55
18,2-12,3.508 / 3.684 / 71 / 71,3.670 / 4.007 / 43 / 43,3.570 / 3.684 / 71 / 71,3.575 / 3.684 / 37 / 37
19,2-13,2.729 / 3.347 / 24 / 24,1.647 / 2.169 / 53 / 53,1.714 / 2.247 / 55 / 55,2.542 / 3.187 / 30 / 30
20,2-14,1.204 / 2.004 / 63 / 63,1.216 / 2.158 / 36 / 36,1.194 / 1.716 / 31 / 31,1.130 / 1.804 / 45 / 45
21,2-15,1.001 / 1.300 / 26 / 26,1.061 / 1.300 / 62 / 62,1.048 / 1.300 / 47 / 47,1.053 / 1.300 / 48 / 48
22,2-16,3.922 / 4.300 / 66 / 66,4.012 / 4.300 / 44 / 44,3.933 / 4.300 / 40 / 40,3.868 / 4.300 / 44 / 44
23,2-17,4.745 / 5.163 / 61 / 61,4.643 / 5.032 / 25 / 25,4.752 / 5.678 / 56 / 56,4.564 / 5.163 / 66 / 66
