,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.606 / 1.960 / 99 / 99,2.395 / 2.916 / 99 / 99,1.718 / 2.089 / 99 / 99,1.835 / 2.163 / 99 / 99
1,1-1,1.056 / 1.089 / 99 / 99,1.541 / 1.632 / 99 / 99,1.126 / 1.145 / 99 / 99,1.095 / 1.269 / 99 / 99
2,1-2,1.401 / 1.749 / 99 / 99,1.359 / 1.749 / 99 / 99,1.428 / 1.749 / 99 / 99,1.492 / 1.749 / 99 / 99
3,1-3,1.268 / 1.897 / 99 / 99,1.397 / 1.544 / 99 / 99,1.315 / 1.542 / 99 / 99,1.577 / 2.104 / 99 / 99
4,1-4,1.450 / 2.183 / 99 / 99,2.663 / 3.133 / 99 / 99,2.317 / 2.666 / 99 / 99,1.534 / 2.364 / 99 / 99
5,1-5,1.312 / 1.312 / 99 / 99,1.481 / 1.481 / 99 / 99,2.036 / 2.068 / 99 / 99,1.312 / 1.312 / 99 / 99
6,1-6,1.788 / 2.232 / 99 / 99,1.774 / 2.232 / 99 / 99,4.031 / 4.538 / 99 / 99,1.911 / 2.232 / 99 / 99
7,1-7,1.384 / 1.567 / 99 / 99,1.639 / 1.930 / 99 / 99,2.550 / 2.854 / 99 / 99,1.505 / 1.682 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,1.497 / 1.872 / 99 / 99,1.371 / 2.849 / 99 / 99,1.000 / 1.000 / 99 / 99
9,1-9,1.000 / 1.000 / 99 / 99,2.163 / 2.337 / 99 / 99,2.697 / 2.850 / 99 / 99,1.000 / 1.000 / 99 / 99
10,1-10,1.425 / 1.425 / 99 / 99,1.592 / 1.592 / 99 / 99,3.219 / 3.398 / 99 / 99,1.425 / 1.425 / 99 / 99
11,2-0,1.144 / 1.805 / 65 / 65,1.311 / 1.420 / 44 / 44,0.889 / 0.889 / 42 / 42,1.576 / 1.805 / 65 / 65
12,2-1,0.983 / 1.563 / 26 / 26,1.892 / 1.999 / 33 / 33,1.358 / 1.602 / 53 / 53,1.084 / 1.768 / 63 / 63
13,2-2,1.851 / 2.208 / 89 / 89,0.903 / 1.384 / 42 / 42,0.976 / 1.384 / 47 / 47,1.874 / 2.250 / 72 / 72
14,2-3,0.908 / 0.908 / 30 / 30,0.930 / 2.124 / 55 / 55,1.877 / 2.766 / 61 / 61,1.015 / 1.015 / 33 / 33
15,2-4,1.184 / 1.536 / 81 / 81,1.111 / 1.484 / 61 / 61,1.311 / 1.484 / 59 / 59,1.191 / 1.484 / 67 / 67
16,2-5,1.312 / 1.520 / 47 / 47,1.521 / 2.043 / 37 / 37,2.536 / 2.987 / 62 / 62,1.236 / 1.570 / 50 / 50
17,2-6,0.889 / 0.889 / 32 / 32,0.889 / 0.889 / 38 / 38,0.996 / 1.253 / 51 / 51,0.959 / 1.253 / 47 / 47
18,2-7,1.409 / 1.663 / 47 / 47,1.004 / 1.234 / 63 / 63,1.320 / 1.474 / 53 / 53,1.831 / 2.017 / 48 / 48
19,2-8,1.781 / 2.216 / 52 / 52,0.913 / 1.101 / 58 / 58,1.001 / 1.399 / 70 / 70,1.743 / 2.288 / 75 / 75
20,2-9,0.979 / 0.979 / 36 / 36,0.979 / 0.979 / 63 / 63,0.979 / 0.979 / 59 / 59,0.979 / 0.979 / 41 / 41
21,2-10,1.931 / 2.082 / 41 / 41,3.180 / 3.418 / 34 / 34,2.389 / 2.541 / 44 / 44,2.004 / 2.140 / 65 / 65
