,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
1,1.5399123976706894,2.534027468785471,-1.0,1.6622487096606016,1.6692923841199006
2,1.6002920376297158,7.261629855958096,1.8747665445984825,1.8953170149156728,1.7366300776871637
3,1.6964299134102307,1.9023489797564315,2.1754101694915255,14.441548626552187,1.7355396203054065
4,1.7641201602136183,11.000760257868789,43.31606184440561,50.660124915889654,3.9300411843548186
