,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.134 / 1.271 / 99 / 99,1.145 / 1.271 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.159 / 1.293 / 99 / 99
1,1-1,1.267 / 1.747 / 99 / 99,1.765 / 2.149 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.342 / 1.747 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
3,1-3,2.064 / 2.871 / 99 / 99,3.304 / 4.022 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.952 / 2.505 / 99 / 99
4,1-4,1.597 / 1.812 / 99 / 99,2.389 / 2.744 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.627 / 1.812 / 99 / 99
5,1-5,1.712 / 2.097 / 99 / 99,1.742 / 2.097 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.722 / 2.097 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.127 / 1.489 / 99 / 99,1.272 / 1.721 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.206 / 1.489 / 99 / 99
9,1-9,2.523 / 3.339 / 99 / 99,2.761 / 3.455 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.425 / 2.967 / 99 / 99
10,1-10,1.245 / 1.245 / 99 / 99,2.012 / 2.027 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.245 / 1.245 / 99 / 99
11,1-11,1.688 / 1.886 / 99 / 99,1.431 / 1.431 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.652 / 1.886 / 99 / 99
12,1-12,1.996 / 2.192 / 99 / 99,2.013 / 2.470 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.944 / 2.079 / 99 / 99
13,1-13,1.019 / 1.159 / 99 / 99,1.787 / 1.946 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.064 / 1.159 / 99 / 99
14,1-14,1.357 / 1.357 / 99 / 99,1.312 / 1.312 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.357 / 1.357 / 99 / 99
15,1-15,1.190 / 1.367 / 99 / 99,1.386 / 1.416 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.216 / 1.367 / 99 / 99
16,1-16,2.226 / 2.373 / 40 / 99,2.318 / 2.410 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.637 / 1.637 / 99 / 99
17,2-0,1.090 / 1.250 / 46 / 46,1.226 / 1.513 / 70 / 70,-1.000 / -1.000 / 0 / 58,1.088 / 1.346 / 56 / 56
18,2-1,1.928 / 2.188 / 85 / 85,2.640 / 2.955 / 55 / 55,-1.000 / -1.000 / 0 / 38,1.910 / 2.188 / 31 / 31
19,2-2,1.809 / 2.395 / 28 / 28,1.956 / 2.117 / 47 / 47,-1.000 / -1.000 / 0 / 60,1.772 / 2.076 / 49 / 49
20,2-3,1.139 / 1.229 / 46 / 46,1.196 / 1.229 / 57 / 57,-1.000 / -1.000 / 0 / 66,1.095 / 1.229 / 35 / 35
21,2-4,1.344 / 1.561 / 20 / 20,2.070 / 2.308 / 26 / 26,-1.000 / -1.000 / 0 / 42,1.392 / 1.601 / 61 / 61
22,2-5,1.400 / 1.975 / 58 / 58,1.157 / 1.824 / 48 / 48,-1.000 / -1.000 / 0 / 50,1.130 / 1.805 / 42 / 42
23,2-6,1.279 / 1.765 / 46 / 46,1.269 / 1.600 / 52 / 52,-1.000 / -1.000 / 0 / 44,1.353 / 1.765 / 43 / 43
24,2-7,1.216 / 1.592 / 28 / 28,0.855 / 1.299 / 38 / 38,-1.000 / -1.000 / 0 / 42,1.184 / 1.655 / 59 / 59
25,2-8,1.657 / 2.571 / 52 / 52,1.792 / 2.575 / 40 / 40,-1.000 / -1.000 / 0 / 55,1.670 / 2.168 / 44 / 44
26,2-9,1.656 / 2.027 / 74 / 74,1.822 / 2.135 / 69 / 69,-1.000 / -1.000 / 0 / 40,1.588 / 1.773 / 42 / 42
27,2-10,1.064 / 1.088 / 42 / 42,1.497 / 1.733 / 56 / 56,-1.000 / -1.000 / 0 / 69,1.059 / 1.088 / 51 / 51
28,2-11,1.978 / 2.069 / 47 / 47,1.849 / 2.115 / 40 / 40,-1.000 / -1.000 / 0 / 39,1.958 / 2.258 / 53 / 53
29,2-12,1.418 / 1.896 / 55 / 55,1.662 / 2.548 / 48 / 48,-1.000 / -1.000 / 0 / 56,1.184 / 1.896 / 34 / 34
30,2-13,1.907 / 2.578 / 39 / 39,1.379 / 1.562 / 21 / 21,-1.000 / -1.000 / 0 / 57,1.799 / 2.245 / 64 / 64
31,2-14,0.701 / 0.909 / 70 / 70,0.685 / 0.909 / 65 / 65,-1.000 / -1.000 / 0 / 42,0.694 / 0.909 / 75 / 75
32,2-15,1.259 / 2.092 / 49 / 49,2.344 / 2.464 / 52 / 52,-1.000 / -1.000 / 0 / 37,1.235 / 1.314 / 49 / 49
33,2-16,1.987 / 2.589 / 65 / 65,2.107 / 2.538 / 55 / 55,-1.000 / -1.000 / 0 / 66,2.071 / 2.589 / 53 / 53
