,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.188 / 1.237 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.364 / 1.452 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.208 / 1.677 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.394 / 1.640 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.212 / 1.553 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.638 / 2.010 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.244 / 1.440 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.219 / 1.446 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.185 / 1.399 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.043 / 1.123 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.591 / 1.819 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,0.932 / 1.071 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,2.021 / 2.315 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.265 / 1.661 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.571 / 2.092 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,1.617 / 1.722 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,2.034 / 2.268 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
17,2-0,1.349 / 1.464 / 41 / 41,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 32
18,2-1,1.045 / 1.560 / 51 / 51,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 72
19,2-2,1.887 / 2.805 / 50 / 50,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 50
20,2-3,1.743 / 2.473 / 34 / 34,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 36
21,2-4,0.853 / 0.853 / 40 / 40,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 59
22,2-5,0.892 / 0.892 / 24 / 24,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 37
23,2-6,1.487 / 2.073 / 54 / 54,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 54
24,2-7,1.191 / 1.525 / 64 / 64,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 44
25,2-8,1.047 / 1.287 / 59 / 59,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 46
26,2-9,0.889 / 0.889 / 38 / 38,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 40
27,2-10,1.125 / 1.249 / 48 / 48,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 51
28,2-11,1.018 / 1.426 / 73 / 73,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 46
29,2-12,2.076 / 2.393 / 53 / 53,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 76
30,2-13,1.102 / 1.162 / 55 / 55,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 59
31,2-14,0.925 / 1.135 / 60 / 60,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 17
32,2-15,1.727 / 2.189 / 34 / 34,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 77,-1.000 / -1.000 / 0 / 64
33,2-16,0.940 / 0.940 / 59 / 59,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 55
