,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.314 / 1.614 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.377 / 1.622 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.465 / 2.211 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,16.105 / 475.080 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,2.643 / 3.022 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.749 / 1.937 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.662 / 1.662 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.577 / 2.229 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,2.749 / 2.980 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,2.071 / 2.811 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.374 / 1.604 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,1.579 / 2.017 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,1.296 / 1.639 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,-1.000 / -1.000 / 0 / 99,0.970 / 1.117 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,96.191 / 3316.793 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,-1.000 / -1.000 / 0 / 99,2.142 / 2.361 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
17,2-0,-1.000 / -1.000 / 0 / 40,1.906 / 2.176 / 81 / 81,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 25
18,2-1,-1.000 / -1.000 / 0 / 39,2.586 / 2.907 / 44 / 44,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 57
19,2-2,-1.000 / -1.000 / 0 / 38,1.060 / 1.342 / 56 / 56,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 42
20,2-3,-1.000 / -1.000 / 0 / 57,1.015 / 1.171 / 39 / 39,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 49
21,2-4,-1.000 / -1.000 / 0 / 37,1.796 / 2.157 / 52 / 52,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 49
22,2-5,-1.000 / -1.000 / 0 / 41,1.282 / 1.466 / 56 / 56,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 79
23,2-6,-1.000 / -1.000 / 0 / 71,0.799 / 0.799 / 67 / 67,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 67
24,2-7,-1.000 / -1.000 / 0 / 62,3.515 / 4.592 / 80 / 80,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 64
25,2-8,-1.000 / -1.000 / 0 / 53,1.168 / 2.004 / 43 / 43,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 52
26,2-9,-1.000 / -1.000 / 0 / 60,2.195 / 2.575 / 56 / 56,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 47
27,2-10,-1.000 / -1.000 / 0 / 74,0.995 / 1.478 / 42 / 42,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 57
28,2-11,-1.000 / -1.000 / 0 / 18,38.315 / 1118.113 / 60 / 60,-1.000 / -1.000 / 0 / 24,-1.000 / -1.000 / 0 / 55
29,2-12,-1.000 / -1.000 / 0 / 44,1.382 / 1.648 / 62 / 62,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 72
30,2-13,-1.000 / -1.000 / 0 / 58,0.836 / 0.836 / 26 / 26,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 62
31,2-14,-1.000 / -1.000 / 0 / 49,1.394 / 1.394 / 52 / 52,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 63
32,2-15,-1.000 / -1.000 / 0 / 46,1.570 / 1.708 / 37 / 37,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 58
33,2-16,-1.000 / -1.000 / 0 / 44,1.642 / 1.688 / 61 / 61,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 50
