,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.190 / 1.385 / 99 / 99,1.113 / 1.584 / 99 / 99,8452.808 / 16902.873 / 2 / 99,1.420 / 1.736 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.827 / 1.871 / 99 / 99,1.624 / 12.871 / 99 / 99,1.916 / 3.303 / 99 / 99
2,1-2,1.202 / 1.867 / 99 / 99,1.665 / 1.925 / 99 / 99,3442.326 / 9098.168 / 99 / 99,1.745 / 2.074 / 99 / 99
3,1-3,1.217 / 1.421 / 99 / 99,1.615 / 1.741 / 99 / 99,30087.377 / 42870.491 / 17 / 99,1.123 / 1.421 / 99 / 99
4,1-4,1.194 / 1.399 / 99 / 99,1.015 / 2.488 / 99 / 99,1.028 / 2.860 / 66 / 99,1.282 / 1.399 / 99 / 99
5,1-5,1.335 / 1.940 / 99 / 99,1.605 / 2.074 / 99 / 99,10623.632 / 31364.236 / 27 / 99,1.303 / 1.854 / 99 / 99
6,1-6,1.400 / 1.488 / 99 / 99,1.723 / 1.723 / 99 / 99,37.084 / 71.867 / 2 / 99,1.365 / 1.365 / 99 / 99
7,1-7,1.495 / 1.877 / 99 / 99,1.576 / 1.970 / 99 / 99,28103.970 / 46898.098 / 6 / 99,1.373 / 1.713 / 99 / 99
8,1-8,2.069 / 2.441 / 99 / 99,1.647 / 2.163 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.476 / 1.916 / 99 / 99
9,1-9,1.951 / 2.349 / 99 / 99,1.849 / 2.267 / 99 / 99,3949.979 / 10525.575 / 99 / 99,1.840 / 2.427 / 99 / 99
10,1-10,1.601 / 1.922 / 99 / 99,1.879 / 2.146 / 99 / 99,61.909 / 121.710 / 2 / 99,1.558 / 1.922 / 99 / 99
11,2-0,1.479 / 1.639 / 34 / 34,1.505 / 1.905 / 74 / 74,464.885 / 6657.282 / 57 / 57,1.390 / 1.598 / 43 / 43
12,2-1,1.460 / 2.536 / 70 / 70,1.550 / 1.949 / 51 / 51,1.238 / 13.139 / 55 / 55,1.726 / 2.926 / 53 / 53
13,2-2,1.059 / 1.118 / 50 / 50,1.361 / 1.748 / 61 / 61,315.016 / 3113.391 / 40 / 40,1.071 / 1.118 / 28 / 28
14,2-3,2.001 / 2.366 / 56 / 56,0.978 / 1.289 / 40 / 40,0.940 / 1.239 / 41 / 41,2.017 / 2.544 / 53 / 53
15,2-4,0.890 / 0.890 / 35 / 35,0.890 / 0.890 / 62 / 62,309.855 / 4773.651 / 66 / 66,1.292 / 1.402 / 42 / 42
16,2-5,2.566 / 2.645 / 29 / 29,2.098 / 2.311 / 20 / 20,182.623 / 5334.868 / 38 / 38,2.561 / 2.610 / 34 / 34
17,2-6,1.579 / 1.627 / 44 / 44,1.345 / 1.388 / 69 / 69,21212.402 / 30626.981 / 20 / 59,1.566 / 1.782 / 45 / 45
18,2-7,1.595 / 1.795 / 50 / 50,0.937 / 1.435 / 72 / 72,0.930 / 0.930 / 65 / 65,1.749 / 1.946 / 49 / 49
19,2-8,2.964 / 3.372 / 55 / 55,1.459 / 1.869 / 56 / 56,5226.617 / 13397.652 / 24 / 24,1.582 / 2.224 / 39 / 39
20,2-9,2.810 / 3.198 / 67 / 67,3.032 / 3.535 / 50 / 50,-1.000 / -1.000 / 0 / 60,2.878 / 3.403 / 37 / 37
21,2-10,1.106 / 1.669 / 42 / 42,1.520 / 1.983 / 50 / 50,250.561 / 6194.522 / 61 / 61,1.184 / 1.800 / 31 / 31
22,2-11,1.134 / 1.501 / 49 / 49,1.242 / 1.501 / 46 / 46,-1.000 / -1.000 / 0 / 37,0.995 / 1.343 / 36 / 36
23,2-12,0.990 / 1.270 / 36 / 36,0.999 / 1.266 / 61 / 61,1.049 / 1.395 / 48 / 48,1.277 / 1.634 / 54 / 54
24,2-13,1.476 / 2.011 / 43 / 43,1.396 / 1.641 / 54 / 54,588.818 / 5013.606 / 48 / 48,1.536 / 2.175 / 65 / 65
25,2-14,1.596 / 1.848 / 42 / 42,1.129 / 1.188 / 37 / 37,24307.439 / 48614.236 / 147317 / 76,0.816 / 0.816 / 40 / 40
26,2-15,2.047 / 2.398 / 49 / 49,1.351 / 1.700 / 43 / 43,2251.122 / 15096.755 / 47 / 47,2.069 / 2.673 / 63 / 63
27,2-16,1.432 / 1.768 / 57 / 57,1.227 / 1.530 / 49 / 49,-1.000 / -1.000 / 0 / 42,1.285 / 1.552 / 53 / 53
28,2-17,0.966 / 1.069 / 73 / 73,0.987 / 1.195 / 74 / 74,11193.703 / 15962.375 / 29 / 61,0.930 / 1.069 / 62 / 62
29,2-18,1.468 / 1.688 / 48 / 48,0.691 / 0.691 / 22 / 22,2647.815 / 10577.963 / 70 / 71,1.400 / 1.862 / 19 / 19
30,2-19,1.713 / 1.808 / 40 / 40,1.740 / 2.011 / 64 / 64,-1.000 / -1.000 / 0 / 12,2.009 / 2.167 / 62 / 62
31,2-20,1.486 / 2.249 / 52 / 52,1.896 / 2.734 / 48 / 48,948.614 / 29023.525 / 44 / 49,1.559 / 2.241 / 45 / 45
32,2-21,1.639 / 1.973 / 42 / 42,1.855 / 2.240 / 51 / 51,27546.000 / 28725.865 / 32 / 64,1.542 / 2.378 / 9 / 9
