,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.061 / 1.552 /  9,1.000 / 1.000 /  9,1.158 / 1.711 /  9,1.129 / 1.387 /  9,1.139 / 1.431 /  9
1,1-1,1.242 / 1.537 /  9,0.954 / 1.175 /  9,1.908 / 2.125 /  9,0.921 / 1.157 /  9,1.261 / 1.666 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.043 / 1.048 /  9,0.994 / 1.350 /  9,0.906 / 1.350 /  9,0.938 / 1.048 /  9,1.062 / 1.292 /  9
4,1-4,1.000 / 1.000 /  9,1.581 / 1.733 /  9,1.621 / 1.925 /  9,1.038 / 1.342 /  9,1.000 / 1.000 /  9
5,2-0,0.817 / 0.817 / 12,0.817 / 0.817 /  9,0.911 / 1.290 /  5,0.873 / 1.157 /  6,0.817 / 0.817 /  8
6,2-1,0.980 / 1.068 /  8,0.955 / 1.180 /  9,0.989 / 1.193 /  8,0.923 / 1.180 /  9,0.906 / 0.992 /  7
7,2-2,0.889 / 0.889 /  9,0.980 / 1.160 /  6,0.993 / 1.241 /  6,0.919 / 1.160 /  9,0.940 / 0.940 / 12
8,2-3,1.272 / 1.272 /  6,1.350 / 1.976 /  9,1.272 / 1.272 /  6,1.272 / 1.272 /  8,1.482 / 2.157 /  9
9,2-4,1.027 / 1.027 /  6,1.027 / 1.027 /  6,1.104 / 1.272 /  6,1.085 / 1.286 /  9,0.934 / 0.967 /  5
10,2-5,1.309 / 1.309 /  7,1.365 / 1.644 /  6,1.309 / 1.309 /  3,1.309 / 1.309 /  7,1.267 / 1.467 /  9
11,2-6,1.451 / 1.546 /  7,0.920 / 1.176 / 10,1.036 / 1.036 /  5,1.420 / 1.612 /  7,0.912 / 0.966 /  6
12,2-7,1.564 / 1.564 /  6,1.564 / 1.564 /  7,1.564 / 1.564 /  5,1.564 / 1.564 /  9,1.926 / 1.926 /  9
13,2-8,1.051 / 1.051 /  3,1.192 / 1.386 /  7,1.134 / 1.386 /  8,1.161 / 1.386 /  6,1.556 / 1.812 /  5
14,2-9,0.892 / 0.892 /  8,0.988 / 1.275 /  4,0.892 / 0.892 /  8,0.947 / 1.275 /  7,0.892 / 0.892 /  5
15,2-10,1.075 / 1.402 /  9,0.958 / 1.197 /  5,0.899 / 0.899 /  6,1.099 / 1.531 / 11,1.096 / 1.516 /  9
16,2-11,0.908 / 0.908 /  4,0.908 / 0.908 /  9,0.908 / 0.908 /  7,0.908 / 0.908 /  9,0.908 / 0.908 /  8
17,2-12,1.349 / 1.349 /  6,1.671 / 2.281 /  4,1.462 / 1.706 /  6,1.349 / 1.349 /  8,1.307 / 2.066 / 11
18,2-13,1.472 / 1.503 /  9,0.934 / 0.934 /  7,1.095 / 1.313 /  8,1.520 / 1.864 /  8,0.944 / 0.944 /  8
19,2-14,1.021 / 1.151 /  4,1.267 / 1.494 /  8,1.268 / 1.436 /  6,1.170 / 1.370 /  7,1.047 / 1.263 /  7
