,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.016 / 1.130 /  9,1.192 / 1.344 /  9,1.068 / 1.307 /  9,1.071 / 1.344 /  9
1,1-1,1.000 / 1.000 /  9,1.350 / 1.525 /  9,1.000 / 1.000 /  9,1.058 / 1.525 /  9,1.058 / 1.525 /  9
2,1-2,1.349 / 1.349 /  9,1.116 / 1.349 /  9,1.349 / 1.349 /  9,1.310 / 1.349 /  9,1.310 / 1.349 /  9
3,1-3,1.126 / 1.379 /  9,1.899 / 2.012 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.467 / 1.775 /  9
4,1-4,1.442 / 1.442 /  9,1.823 / 1.970 /  9,1.750 / 1.751 /  9,1.452 / 1.532 /  9,1.763 / 1.859 /  9
5,2-0,0.899 / 1.042 /  6,0.925 / 1.764 /  6,1.338 / 1.530 /  9,0.757 / 0.757 /  9,1.208 / 1.530 /  6
6,2-1,0.886 / 0.886 /  6,1.523 / 1.831 /  8,1.144 / 1.144 /  7,0.886 / 0.886 /  8,1.008 / 1.008 /  8
7,2-2,0.919 / 0.919 /  4,1.356 / 1.407 /  4,1.247 / 1.588 /  9,0.919 / 0.919 /  5,1.303 / 1.303 /  7
8,2-3,0.910 / 0.910 /  8,0.942 / 1.195 /  9,1.046 / 1.046 /  8,1.035 / 1.343 /  8,1.094 / 1.331 /  6
9,2-4,0.699 / 0.908 /  9,0.696 / 0.908 / 10,0.741 / 1.013 /  5,0.673 / 0.673 /  6,0.740 / 1.013 /  9
10,2-5,1.003 / 1.563 /  7,0.965 / 1.097 / 10,0.964 / 1.097 /  7,0.967 / 1.097 /  8,1.018 / 1.018 /  9
11,2-6,1.699 / 2.273 /  8,1.611 / 1.668 /  6,1.185 / 1.263 /  6,1.454 / 1.668 /  8,0.941 / 0.941 /  6
12,2-7,1.397 / 1.581 /  7,1.379 / 1.581 /  9,0.821 / 0.855 /  7,1.355 / 1.487 / 10,0.858 / 1.165 /  9
13,2-8,1.704 / 1.704 /  4,1.704 / 1.704 /  2,1.819 / 1.986 /  6,1.775 / 2.133 /  6,1.600 / 1.798 /  8
14,2-9,0.930 / 0.930 /  5,0.930 / 0.930 /  8,0.930 / 0.930 /  8,0.930 / 0.930 /  5,0.930 / 0.930 /  9
15,2-10,0.989 / 1.001 /  9,0.989 / 1.025 /  7,0.769 / 1.208 /  6,1.049 / 1.338 /  7,0.593 / 0.987 / 10
16,2-11,0.895 / 0.895 /  8,0.948 / 1.107 /  8,0.895 / 0.895 / 14,0.895 / 0.895 /  7,0.895 / 0.895 /  5
17,2-12,1.169 / 1.169 /  7,1.357 / 1.687 /  7,0.961 / 0.961 /  6,1.210 / 1.496 /  8,0.773 / 0.773 / 10
18,2-13,1.369 / 1.744 /  8,1.443 / 2.071 /  8,1.719 / 2.082 /  8,1.508 / 2.071 /  6,0.892 / 0.892 /  6
19,2-14,1.025 / 1.317 /  7,1.318 / 1.669 / 10,1.324 / 1.324 /  9,1.078 / 1.659 / 10,1.455 / 1.696 /  7
