,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.101 / 1.238 /  9,1.026 / 1.238 /  9,1.716 / 2.055 /  9,1.099 / 1.364 /  9,1.014 / 1.203 /  9
1,1-1,1.000 / 1.000 /  9,0.999 / 1.000 /  9,0.992 / 1.135 /  9,1.060 / 1.084 /  9,1.142 / 1.502 /  9
2,1-2,1.228 / 1.456 /  9,1.163 / 1.228 /  9,1.733 / 1.787 /  9,1.223 / 1.660 /  9,1.107 / 1.107 /  9
3,1-3,1.139 / 1.440 /  9,1.000 / 1.000 /  9,1.090 / 1.404 /  9,1.434 / 2.057 /  9,1.000 / 1.000 /  9
4,1-4,1.543 / 1.733 /  9,1.923 / 2.238 /  9,2.160 / 2.401 /  9,1.534 / 1.738 /  9,1.419 / 1.738 /  9
5,2-0,1.131 / 1.272 /  8,1.126 / 1.164 /  8,1.671 / 2.354 /  9,1.129 / 1.357 /  6,1.044 / 1.044 /  8
6,2-1,1.011 / 1.108 /  8,1.107 / 1.407 /  9,0.984 / 1.316 /  6,1.077 / 1.203 /  9,0.997 / 0.997 / 11
7,2-2,0.892 / 0.892 /  7,0.957 / 1.171 /  9,0.896 / 0.896 /  7,0.892 / 0.892 /  5,0.896 / 0.896 /  6
8,2-3,1.288 / 1.288 /  8,0.895 / 0.895 /  9,0.895 / 0.895 /  6,1.320 / 1.479 /  6,0.895 / 0.895 /  5
9,2-4,1.045 / 1.267 /  8,1.087 / 1.315 /  7,0.975 / 1.315 /  8,1.059 / 1.062 /  5,1.026 / 1.267 /  9
10,2-5,1.331 / 1.873 /  9,1.308 / 1.506 /  9,1.786 / 1.786 /  5,1.829 / 1.871 / 11,1.196 / 1.744 /  8
11,2-6,1.278 / 1.410 /  2,1.031 / 1.410 /  6,1.014 / 1.308 /  6,0.868 / 0.909 /  7,1.410 / 1.410 /  6
12,2-7,1.204 / 1.330 /  5,1.081 / 1.341 /  5,1.185 / 1.341 /  3,1.082 / 1.082 /  5,1.102 / 1.318 /  7
13,2-8,0.895 / 0.895 /  6,0.955 / 1.253 /  6,0.895 / 0.895 /  9,1.125 / 1.125 /  7,0.895 / 0.895 /  7
14,2-9,1.300 / 1.393 /  6,0.890 / 0.890 /  9,0.936 / 1.254 /  8,1.413 / 1.777 /  8,0.890 / 0.890 /  8
15,2-10,1.045 / 1.045 /  8,1.052 / 1.052 /  8,1.561 / 1.561 /  9,0.892 / 0.892 /  6,1.045 / 1.045 /  7
16,2-11,1.284 / 1.587 /  9,1.247 / 1.759 / 11,1.217 / 1.828 /  9,0.984 / 0.984 /  8,1.205 / 1.338 /  8
17,2-12,1.068 / 1.602 / 10,1.078 / 1.078 /  8,1.078 / 1.078 /  9,0.986 / 1.321 /  6,1.732 / 1.898 / 10
18,2-13,1.532 / 1.986 /  7,1.494 / 1.905 /  5,2.079 / 2.449 /  7,1.598 / 1.809 /  4,1.362 / 1.553 /  8
19,2-14,0.926 / 1.192 /  9,1.051 / 1.312 /  8,1.402 / 1.906 /  8,0.987 / 1.192 /  4,1.596 / 2.125 /  8
